"Administrative","Informational","ProductRelated","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue","TotalDuration","TimeThreshold","CensorTime","Censor"
2,0,10,0.02,0.016,0,0,"Mar",3,2,1,2,"Returning_Visitor",FALSE,FALSE,801.1666667,1566.46280186484,801.1666667,0
2,0,12,0,0.0025,0,0,"Mar",2,2,7,1,"Returning_Visitor",FALSE,FALSE,434,118.900120710023,118.900120710023,1
5,1,33,0,0.01547619,10.84440741,0,"Mar",2,2,2,2,"Returning_Visitor",TRUE,FALSE,1603.583333,430.470285315532,430.470285315532,1
9,0,28,0.01,0.03,3.810575284,0,"Mar",2,2,7,10,"Returning_Visitor",FALSE,TRUE,2107.083333,1787.49776795506,1787.49776795506,1
1,0,15,0,0.005128205,0,0,"Mar",2,4,2,10,"Returning_Visitor",FALSE,FALSE,1377.8,1223.97393271094,1223.97393271094,1
0,0,2,0,0.05,0,0,"Mar",2,2,6,3,"Returning_Visitor",FALSE,FALSE,42,789.521372900344,42,0
0,0,5,0,0.04,0,0,"Mar",2,4,3,1,"Returning_Visitor",FALSE,FALSE,360.75,685.384796035942,360.75,0
3,0,15,0.014285714,0.028571429,0,0,"Mar",3,2,3,1,"Returning_Visitor",FALSE,FALSE,293.83333333,835.519403577782,293.83333333,0
0,0,4,0,0.05,0,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE,7,1445.31485026469,7,0
3,0,15,0,0.035294118,0,0,"Mar",2,5,1,3,"Returning_Visitor",FALSE,FALSE,636.9166667,1196.71088568633,636.9166667,0
0,0,18,0,0.045098039,0,0,"Mar",1,1,1,3,"Returning_Visitor",FALSE,FALSE,708.25,844.146558686625,708.25,0
1,0,7,0,0.025,0,0,"Mar",2,2,3,3,"New_Visitor",FALSE,FALSE,187.5,105.334391347133,105.334391347133,1
2,0,33,0.006060606,0.021969697,11.12342124,0,"Mar",2,2,3,13,"Returning_Visitor",FALSE,FALSE,1139.242857,434.584273849614,434.584273849614,1
0,0,19,0.011111111,0.02962963,0,0,"Mar",2,2,2,1,"Returning_Visitor",TRUE,FALSE,926.6333333,427.499130254146,427.499130254146,1
0,0,39,0,0.01025641,0,0,"Mar",2,2,1,10,"Returning_Visitor",FALSE,FALSE,2808.666667,422.869945373386,422.869945373386,1
0,0,26,0.007692308,0.034615385,0,0,"Mar",2,2,6,3,"Returning_Visitor",TRUE,FALSE,1685.266667,120.49003040418,120.49003040418,1
1,1,69,0.002898551,0.009090177,0,0,"Mar",2,2,2,1,"Returning_Visitor",FALSE,FALSE,2134.726768,899.84231057344,899.84231057344,1
3,0,38,0.004878049,0.020139373,9.401136585,0,"Mar",2,4,2,2,"Returning_Visitor",FALSE,FALSE,1351.916667,446.98390873149,446.98390873149,1
2,0,30,0,0.003225806,0,0,"Mar",1,1,3,2,"Returning_Visitor",TRUE,FALSE,492.5,1367.15211468283,492.5,0
7,0,7,0,0.02,0,0,"Mar",2,2,1,2,"New_Visitor",TRUE,FALSE,430.6666666,989.67179277679,430.6666666,0
2,0,43,0.002272727,0.015909091,0,0,"Mar",2,2,1,2,"Returning_Visitor",FALSE,FALSE,1684.297619,1707.03974436503,1684.297619,0
2,0,8,0,0.02,0,0,"Mar",2,2,3,2,"New_Visitor",TRUE,FALSE,72,164.24822431989,72,0
6,1,6,0,0.016666667,0,0,"Mar",1,1,1,2,"Returning_Visitor",FALSE,FALSE,256.33333336,1706.70982714044,256.33333336,0
0,0,7,0,0.029004329,0,0,"Mar",1,1,1,10,"Returning_Visitor",FALSE,FALSE,865.2777778,1303.0939738336,865.2777778,0
0,0,49,0,0.00952381,0,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE,2612.357143,1660.38824243471,1660.38824243471,1
0,0,22,0,0.016666667,0,0,"Mar",1,1,1,2,"Returning_Visitor",FALSE,FALSE,850.2083333,1108.77528916579,850.2083333,0
4,0,13,0,0.001666667,27.3063666,0,"Mar",1,1,1,2,"Returning_Visitor",FALSE,TRUE,620.00000003,298.130037395749,298.130037395749,1
0,0,9,0,0.022222222,0,0,"Mar",2,2,1,2,"Returning_Visitor",TRUE,FALSE,186.7,337.463838993572,186.7,0
7,6,194,0.000123762,0.006138614,0,0,"Mar",2,5,1,3,"Returning_Visitor",TRUE,FALSE,7699.6884917,1317.02857603552,1317.02857603552,1
0,0,24,0.008333333,0.016666667,0,0,"Mar",2,2,2,1,"Returning_Visitor",FALSE,FALSE,1762.25,1065.2509143739,1065.2509143739,1
7,3,140,0.00137931,0.012980564,0,0,"Mar",2,5,2,1,"Returning_Visitor",TRUE,FALSE,9413.5743377,569.343429077417,569.343429077417,1
1,0,14,0,0.028571429,0,0,"Mar",2,2,1,2,"Returning_Visitor",FALSE,FALSE,131,1393.30197411124,131,0
0,0,8,0,0.05,0,0,"Mar",2,5,1,1,"Returning_Visitor",TRUE,FALSE,213.5,611.973781874403,213.5,0
0,0,21,0.012698413,0.032063492,0,0,"Mar",1,1,1,1,"Returning_Visitor",FALSE,FALSE,849.8833333,1541.66127697565,849.8833333,0
2,0,13,0.014285714,0.028571429,0,0,"Mar",2,2,9,1,"Returning_Visitor",FALSE,FALSE,92,1049.1460033739,92,0
0,0,2,0.05,0.15,0,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE,73,754.14354601875,73,0
0,0,8,0,0.019047619,0,0,"Mar",1,1,1,2,"New_Visitor",TRUE,FALSE,316,1679.3052856857,316,0
1,4,24,0,0.003571429,20.91831644,0,"Mar",1,1,1,2,"New_Visitor",FALSE,TRUE,4255.583333,838.230926226825,838.230926226825,1
1,1,54,0.009090909,0.024545455,0,0,"Mar",3,2,4,2,"Returning_Visitor",FALSE,FALSE,1488.466667,187.829930563457,187.829930563457,1
0,0,7,0,0.033333333,49.82333333,0,"Mar",2,2,4,1,"New_Visitor",FALSE,TRUE,451,843.154360174667,451,0
0,0,3,0,0.033333333,0,0,"Mar",2,2,5,1,"Returning_Visitor",TRUE,FALSE,48,1771.51010514004,48,0
0,0,3,0,0.066666667,0,0,"Mar",3,2,8,1,"Returning_Visitor",FALSE,FALSE,189,1666.23842999572,189,0
0,0,27,0,0.022222222,0,0,"Mar",2,4,3,2,"Returning_Visitor",FALSE,FALSE,780.1666667,789.36378668528,780.1666667,0
3,0,3,0.04,0.077777778,0,0,"Mar",3,2,1,2,"Returning_Visitor",FALSE,FALSE,153.25,1566.80008127587,153.25,0
2,0,20,0,0.004761905,60.19477937,0,"Mar",2,5,9,2,"Returning_Visitor",FALSE,TRUE,777.6166667,547.633967481088,547.633967481088,1
11,9,45,0.002636535,0.014311471,7.753880158,0,"Mar",2,2,1,2,"Returning_Visitor",FALSE,TRUE,6835.114666,1438.37100980338,1438.37100980338,1
3,0,25,0,0.024266667,0,0,"Mar",4,1,1,2,"Returning_Visitor",TRUE,FALSE,1055.25,1442.91417442262,1055.25,0
1,0,13,0,0.005555556,0,0,"Mar",2,2,3,2,"Returning_Visitor",TRUE,FALSE,844.66190473,702.596996130887,702.596996130887,1
3,0,20,0,0.001058201,0,0,"Mar",2,2,1,2,"New_Visitor",TRUE,FALSE,485.625,693.045554251876,485.625,0
0,0,5,0,0.02,0,0,"Mar",3,2,1,1,"Returning_Visitor",FALSE,FALSE,51.25,1165.47294939868,51.25,0
11,1,64,0,0.002493853,54.95126905,0,"Mar",2,2,1,2,"New_Visitor",FALSE,FALSE,1588.9440479,1552.38474309444,1552.38474309444,1
0,0,28,0,0.014285714,0,0,"Mar",2,2,1,10,"Returning_Visitor",FALSE,FALSE,1202,1185.37248091074,1185.37248091074,1
0,0,4,0,0.075,0,0,"Mar",1,1,4,3,"Returning_Visitor",TRUE,FALSE,538,934.223671667278,538,0
7,0,36,0,0.0089599,4.745736842,0,"Mar",1,1,1,10,"Returning_Visitor",FALSE,TRUE,1963.3500003,276.319034306798,276.319034306798,1
1,0,7,0.0375,0.045833333,0,0,"Mar",1,1,1,3,"Returning_Visitor",FALSE,FALSE,647,1106.85096616624,647,0
5,1,10,0,0.014285714,0,0,"Mar",3,2,7,8,"New_Visitor",FALSE,FALSE,851.1333333,85.1206059590913,85.1206059590913,1
0,0,3,0.033333333,0.1,0,0,"Mar",2,2,4,1,"Returning_Visitor",FALSE,FALSE,190,902.062596802134,190,0
2,1,10,0.042857143,0.05952381,19.53495497,0,"Mar",2,6,3,2,"Returning_Visitor",FALSE,TRUE,368,1333.71971670771,368,0
0,0,5,0.04,0.04,0,0,"Mar",3,2,1,1,"Returning_Visitor",FALSE,FALSE,164,1359.48060513241,164,0
0,0,5,0,0.04,0,0,"Mar",2,2,1,2,"Returning_Visitor",FALSE,FALSE,218,122.937796732876,122.937796732876,1
2,0,13,0,0.028571429,0,0,"Mar",2,4,5,1,"Returning_Visitor",FALSE,FALSE,619,802.04266077606,619,0
0,0,2,0,0.1,0,0,"Mar",3,2,4,1,"Returning_Visitor",FALSE,FALSE,30,906.202341527678,30,0
2,2,37,0,0.0242741,3.978276423,0,"Mar",2,2,7,2,"Returning_Visitor",FALSE,TRUE,957.9571429,493.735149637796,493.735149637796,1
1,0,9,0,0.04,0,0,"Mar",1,1,6,9,"New_Visitor",TRUE,FALSE,355.9,1081.85584682273,355.9,0
2,0,49,0.004166667,0.015097222,0,0,"Mar",3,2,7,1,"Returning_Visitor",FALSE,FALSE,803.9583333,1327.149351025,803.9583333,0
0,0,19,0.010526316,0.045614035,0,0,"Mar",2,2,1,3,"Returning_Visitor",FALSE,FALSE,422.8333333,1287.30428319192,422.8333333,0
0,0,7,0,0.028571429,0,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE,362,218.522356967442,218.522356967442,1
0,0,18,0,0.005555556,0,0,"Mar",1,1,2,2,"Returning_Visitor",TRUE,FALSE,628.8333333,1039.46590681793,628.8333333,0
1,1,11,0.016666667,0.05,0,0,"Mar",1,1,4,2,"Returning_Visitor",FALSE,FALSE,1102.5,1438.65625712322,1102.5,0
0,0,31,0.032258065,0.055591398,0,0,"Mar",2,2,7,10,"Returning_Visitor",FALSE,FALSE,5764.366667,424.964595984202,424.964595984202,1
0,0,3,0,0.066666667,0,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE,161,1307.49192771269,161,0
1,0,20,0.019047619,0.030952381,0,0,"Mar",2,2,3,3,"Returning_Visitor",TRUE,FALSE,745.8333333,1510.06152412854,745.8333333,0
0,0,5,0,0.053333333,0,0,"Mar",1,2,3,3,"Returning_Visitor",FALSE,FALSE,66,222.721041694749,66,0
1,0,54,0,0.005090909,0,0,"Mar",2,2,9,10,"Returning_Visitor",FALSE,FALSE,2789,1726.52120996267,1726.52120996267,1
0,0,2,0,0.1,0,0,"Mar",2,2,3,1,"Returning_Visitor",FALSE,FALSE,22,1348.49860603223,22,0
0,0,9,0,0.025,0,0,"Mar",2,2,6,2,"New_Visitor",FALSE,FALSE,381,1461.49216700345,381,0
14,6,26,0.015789474,0.017422643,20.30438949,0,"Mar",1,2,1,2,"Returning_Visitor",FALSE,FALSE,3952.0346073,349.952724913601,349.952724913601,1
0,0,23,0.034782609,0.069565217,0,0,"Mar",2,2,3,1,"Returning_Visitor",FALSE,FALSE,553.15,56.4841116918251,56.4841116918251,1
0,0,37,0.005405405,0.018918919,0,0,"Mar",2,2,3,1,"Returning_Visitor",FALSE,FALSE,651,1556.17030309513,651,0
0,3,15,0,0.00625,0,0,"Mar",1,1,1,1,"Returning_Visitor",TRUE,FALSE,2022.616667,1655.33195905155,1655.33195905155,1
5,0,59,0,0.011753515,6.475910157,0,"Mar",3,2,2,1,"Returning_Visitor",FALSE,FALSE,1792.6888887,256.354098322336,256.354098322336,1
0,0,8,0.075,0.08,0,0,"Mar",1,1,7,3,"Returning_Visitor",TRUE,FALSE,170,864.991033184342,170,0
0,0,4,0.1,0.125,0,0,"Mar",2,2,1,3,"Returning_Visitor",TRUE,FALSE,47,838.70108549716,47,0
0,0,7,0.042857143,0.1,0,0,"Mar",2,2,2,3,"Returning_Visitor",FALSE,FALSE,165,1263.31971385516,165,0
1,0,0,0,0.066666667,0,0,"Mar",4,1,8,6,"Returning_Visitor",FALSE,FALSE,4,127.379073109478,4,0
0,0,14,0,0.007142857,0,0,"Mar",2,4,1,1,"Returning_Visitor",FALSE,FALSE,406.8666667,1322.14158805553,406.8666667,0
4,0,23,0.007407407,0.024074074,0,0,"Mar",1,2,7,8,"Returning_Visitor",FALSE,FALSE,652.5166667,718.717546723783,652.5166667,0
0,0,37,0,0.013513514,0,0,"Mar",2,2,1,8,"Returning_Visitor",FALSE,FALSE,1138.5,836.063242226373,836.063242226373,1
0,0,63,0,0.014086022,0,0,"Mar",2,2,3,1,"Returning_Visitor",FALSE,FALSE,2777.616667,1308.28586023068,1308.28586023068,1
5,0,26,0,0.001346801,0,0,"Mar",2,2,3,2,"New_Visitor",FALSE,FALSE,537.2583333,851.30473817233,537.2583333,0
4,0,28,0.006451613,0.027915633,24.13073118,0,"Mar",2,2,4,2,"Returning_Visitor",FALSE,FALSE,801,1799.14791975403,801,0
2,0,18,0,0.013333333,0,0,"Mar",1,1,4,1,"Returning_Visitor",FALSE,FALSE,726.0666667,1524.22506719828,726.0666667,0
0,0,14,0,0.042857143,0,0,"Mar",3,2,1,1,"Returning_Visitor",TRUE,FALSE,266.0166667,1492.4910737481,266.0166667,0
0,0,5,0.06,0.12,0,0,"Mar",2,2,5,13,"Returning_Visitor",FALSE,FALSE,1306,1373.34337631706,1306,0
4,1,9,0.005555556,0.008095238,0,0,"Mar",3,2,1,1,"Returning_Visitor",TRUE,FALSE,801.5333333,210.670620342717,210.670620342717,1
6,0,22,0.007692308,0.01025641,0,0,"Mar",2,2,3,1,"Returning_Visitor",FALSE,FALSE,1407.433333,1511.76886455156,1407.433333,0
8,3,39,0,0.008695652,0,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE,2088.333333,1466.79243820487,1466.79243820487,1
1,0,43,0,0.013636364,0,0,"Mar",4,2,1,1,"Returning_Visitor",FALSE,FALSE,1128.25,1784.62782764109,1128.25,0
0,0,22,0,0.017391304,0,0,"Mar",2,2,1,3,"Returning_Visitor",TRUE,FALSE,762.547619,96.4829994179308,96.4829994179308,1
0,0,9,0,0.011111111,0,0,"Mar",3,2,1,3,"Returning_Visitor",FALSE,FALSE,244.5,1346.75036327681,244.5,0
0,0,10,0.022222222,0.044444444,0,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE,1010,760.57120364625,760.57120364625,1
0,0,2,0,0.1,0,0,"Mar",2,4,3,3,"Returning_Visitor",FALSE,FALSE,32,1052.03757597134,32,0
7,0,27,0.003333333,0.023333333,29.35629782,0,"Mar",2,2,1,3,"Returning_Visitor",FALSE,TRUE,1512.666667,1497.01397141209,1497.01397141209,1
2,1,33,0.011428571,0.031515152,0,0,"Mar",2,2,1,1,"Returning_Visitor",TRUE,FALSE,1803.388889,34.2198229720816,34.2198229720816,1
0,0,9,0,0.025,81.2475,0,"Mar",1,1,2,9,"Returning_Visitor",TRUE,TRUE,639,30.6239560712129,30.6239560712129,1
0,0,4,0.1,0.15,0,0,"Mar",3,3,7,10,"Returning_Visitor",FALSE,FALSE,521,1793.6378160282,521,0
1,3,17,0,0.004761905,0,0,"Mar",3,6,1,1,"Returning_Visitor",TRUE,FALSE,673,1380.58450407581,673,0
0,0,8,0.0125,0.025,0,0,"Mar",3,2,4,11,"Returning_Visitor",TRUE,FALSE,377.5,573.246073056944,377.5,0
0,0,14,0,0.004761905,0,0,"Mar",3,2,3,3,"Returning_Visitor",FALSE,FALSE,183.6666667,1463.50102240685,183.6666667,0
0,0,5,0.04,0.06,0,0,"Mar",2,2,2,1,"Returning_Visitor",FALSE,FALSE,84,1784.2823991878,84,0
5,0,18,0,0.019931973,33.14514286,0,"Mar",3,2,1,2,"Returning_Visitor",FALSE,TRUE,712.3333334,369.359671347775,369.359671347775,1
8,0,62,0.009850746,0.039110006,0,0,"Mar",2,4,3,1,"Returning_Visitor",FALSE,FALSE,1703.1318187,1166.40662425896,1166.40662425896,1
1,0,32,0,0.00058651,0,0,"Mar",2,2,1,3,"Returning_Visitor",FALSE,FALSE,545.6833333,793.215804744978,545.6833333,0
8,3,66,0.015995116,0.025541275,7.371682608,0,"Mar",3,2,3,6,"Returning_Visitor",FALSE,TRUE,3545.7386158,1689.07058814075,1689.07058814075,1
2,0,24,0,0.001190476,0,0,"Mar",1,1,3,10,"New_Visitor",FALSE,FALSE,502,1778.52591665229,502,0
0,0,5,0,0.02,0,0,"Mar",1,1,1,2,"Returning_Visitor",FALSE,FALSE,171.5,826.812014181633,171.5,0
1,2,67,0.002985075,0.0110199,0,0,"Mar",2,6,1,1,"Returning_Visitor",FALSE,FALSE,1313.886508,422.800748322625,422.800748322625,1
6,0,10,0.028571429,0.028571429,0,0,"Mar",2,2,4,1,"Returning_Visitor",FALSE,FALSE,367.8333333,1254.92579064565,367.8333333,0
0,0,16,0,0.00625,0,0,"Mar",2,2,7,1,"Returning_Visitor",FALSE,FALSE,1533,1006.37189685367,1006.37189685367,1
1,2,36,0.010810811,0.038738739,0,0,"Mar",2,2,1,1,"Returning_Visitor",TRUE,FALSE,1869.190476,1056.63106018677,1056.63106018677,1
0,0,2,0.1,0.15,0,0,"Mar",3,2,1,3,"Returning_Visitor",FALSE,FALSE,74,786.199931968004,74,0
3,2,28,0.014141414,0.044155844,7.945805543,0,"Mar",2,5,9,2,"Returning_Visitor",FALSE,FALSE,1726.6166666,772.853344450705,772.853344450705,1
1,0,19,0.016666667,0.044444444,0,0,"Mar",2,10,1,1,"Returning_Visitor",FALSE,FALSE,743.5833333,1078.36936788401,743.5833333,0
2,0,44,0.001481481,0.016,0,0,"Mar",2,2,3,2,"Returning_Visitor",FALSE,FALSE,3173.516667,819.233196913265,819.233196913265,1
0,0,3,0,0.066666667,0,0,"Mar",3,2,1,1,"Returning_Visitor",TRUE,FALSE,64,1722.3294989951,64,0
1,0,7,0.014285714,0.007142857,0,0,"Mar",3,2,1,10,"Returning_Visitor",FALSE,FALSE,117.8333333,1521.53032650007,117.8333333,0
0,0,6,0,0.033333333,0,0,"Mar",2,2,7,13,"Returning_Visitor",TRUE,FALSE,95.5,408.755798761267,95.5,0
0,0,7,0.028571429,0.04,0,0,"Mar",1,1,1,3,"Returning_Visitor",FALSE,FALSE,93.66666667,762.104616842698,93.66666667,0
1,0,3,0,0.05,0,0,"Mar",2,2,9,8,"Returning_Visitor",FALSE,FALSE,113,761.769454607274,113,0
0,0,3,0,0.05,0,0,"Mar",3,2,1,1,"Returning_Visitor",FALSE,FALSE,26,47.2156194970012,26,0
0,0,62,0,0.003517665,0,0,"Mar",1,1,1,3,"Returning_Visitor",TRUE,FALSE,1136.60303,691.001865474973,691.001865474973,1
6,6,47,0,0.004813218,30.897985,0,"Mar",2,2,1,8,"New_Visitor",TRUE,TRUE,3788.7797623,766.003685379401,766.003685379401,1
2,0,30,0.013793103,0.032413793,0,0,"Mar",2,2,3,1,"Returning_Visitor",TRUE,FALSE,1739.91666667,352.652653525583,352.652653525583,1
8,4,14,0,0.01,15.43344,0,"Mar",1,1,1,2,"Returning_Visitor",TRUE,TRUE,1088.1,1272.53941432107,1088.1,0
1,0,21,0,0.023333333,0,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE,348.7857143,34.2016506870277,34.2016506870277,1
0,0,9,0,0.004166667,18.02533,0,"Mar",2,4,1,2,"Returning_Visitor",FALSE,TRUE,355.1666667,1318.85355932172,355.1666667,0
5,0,11,0,0.003571429,0,0,"Mar",3,2,4,2,"New_Visitor",FALSE,FALSE,705.1666667,784.576135377865,705.1666667,0
0,0,15,0.026666667,0.04,0,0,"Mar",3,2,8,1,"Returning_Visitor",FALSE,FALSE,1298.5,1318.91976648709,1298.5,0
1,0,28,0.007142857,0.046428571,0,0,"Mar",2,2,3,3,"Returning_Visitor",TRUE,FALSE,2283.833333,34.9553789570928,34.9553789570928,1
2,0,65,0,0.002985075,80.68062856,0,"Mar",2,2,4,2,"New_Visitor",FALSE,TRUE,2902.133333,91.1108221812174,91.1108221812174,1
0,0,10,0,0.02,0,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE,206.5,758.961733833421,206.5,0
0,0,8,0,0.0125,0,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE,143,1162.47360381065,143,0
1,0,11,0.018181818,0.036363636,0,0,"Mar",1,1,4,2,"Returning_Visitor",TRUE,FALSE,413.8333333,403.430876217317,403.430876217317,1
0,1,5,0,0.05,0,0,"Mar",2,2,3,6,"Returning_Visitor",FALSE,FALSE,511,1501.86234856723,511,0
5,0,13,0,0.001960784,0,0,"Mar",1,1,3,10,"New_Visitor",FALSE,FALSE,991.9333333,1253.63349124324,991.9333333,0
14,0,20,0,0.013,0,0,"Mar",2,5,1,3,"Returning_Visitor",TRUE,FALSE,2224.834957,1619.43282852182,1619.43282852182,1
0,0,27,0.022222222,0.041975309,0,0,"Mar",2,2,3,1,"Returning_Visitor",FALSE,FALSE,807.8333333,751.490110666491,751.490110666491,1
0,0,15,0,0.02,0,0,"Mar",2,2,2,1,"Returning_Visitor",FALSE,FALSE,477,745.698418833781,477,0
6,0,11,0.013333333,0.005333333,0,0,"Mar",3,2,1,8,"New_Visitor",TRUE,FALSE,490.4,457.526831033174,457.526831033174,1
3,0,16,0,0.052631579,0,0,"Mar",2,5,7,2,"Returning_Visitor",FALSE,FALSE,349,679.042999881785,349,0
0,0,5,0.08,0.12,0,0,"Mar",2,2,7,1,"Returning_Visitor",FALSE,FALSE,59,425.08799148025,59,0
6,1,23,0,0.002469136,0,0,"Mar",2,5,9,8,"New_Visitor",FALSE,FALSE,737,1677.56966471439,737,0
0,6,11,0,0.004761905,0,0,"Mar",2,4,1,8,"New_Visitor",FALSE,FALSE,430.8333333,862.65711172251,430.8333333,0
0,0,8,0,0.025,0,0,"Mar",1,1,1,2,"Returning_Visitor",FALSE,FALSE,1577,95.320355349686,95.320355349686,1
2,0,11,0,0.016666667,0,0,"Mar",2,2,1,3,"Returning_Visitor",FALSE,FALSE,681.1666667,1394.62059025653,681.1666667,0
0,0,7,0,0.057142857,0,0,"Mar",2,2,3,3,"Returning_Visitor",TRUE,FALSE,169,602.700019662734,169,0
0,0,6,0,0.066666667,0,0,"Mar",2,4,3,3,"Returning_Visitor",FALSE,FALSE,89.33333333,999.648882392794,89.33333333,0
4,0,37,0.005128205,0.019615385,0,0,"Mar",3,2,2,1,"Returning_Visitor",TRUE,FALSE,2591.048459,1220.63164676772,1220.63164676772,1
0,1,1,0,0.1,0,0,"Mar",2,2,6,2,"Returning_Visitor",TRUE,FALSE,44,506.428523880895,44,0
0,0,5,0,0.04,0,0,"Mar",2,2,7,2,"Returning_Visitor",FALSE,FALSE,29,104.611664279364,29,0
0,0,2,0,0.1,0,0,"Mar",2,4,3,1,"Returning_Visitor",TRUE,FALSE,86,772.107864830177,86,0
2,0,18,0.021052632,0.031578947,0,0,"Mar",4,2,1,3,"Returning_Visitor",FALSE,FALSE,295.75,1102.11208283203,295.75,0
0,0,4,0,0.075,0,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE,17,1757.12240276858,17,0
1,0,17,0,0.021052632,76.78667659,0,"Mar",2,2,6,10,"Returning_Visitor",FALSE,TRUE,522.3333333,1745.94221519306,522.3333333,0
5,2,33,0,0.02027027,0,0,"Mar",2,4,3,2,"Returning_Visitor",TRUE,FALSE,1074.766667,168.387357648462,168.387357648462,1
3,0,11,0,0.023076923,0,0,"Mar",3,2,3,1,"Returning_Visitor",TRUE,FALSE,447.1666667,902.100266690832,447.1666667,0
0,0,23,0,0.017391304,0,0,"Mar",2,4,7,2,"Returning_Visitor",FALSE,FALSE,1669,718.283968330361,718.283968330361,1
0,0,3,0,0.066666667,0,0,"Mar",1,1,3,1,"Returning_Visitor",FALSE,FALSE,44.5,708.694153060205,44.5,0
0,0,6,0,0.033333333,0,0,"Mar",3,2,1,1,"Returning_Visitor",FALSE,FALSE,140,580.11408862425,140,0
1,0,5,0,0.011111111,0,0,"Mar",3,2,1,9,"New_Visitor",TRUE,FALSE,199.5,1231.80934707867,199.5,0
4,0,13,0,0.030612245,0,0,"Mar",3,2,1,11,"Returning_Visitor",FALSE,FALSE,353.1666667,519.460684563965,353.1666667,0
2,0,17,0,0.001754386,0,0,"Mar",2,2,4,2,"New_Visitor",FALSE,FALSE,273.2,708.269538488239,273.2,0
0,0,12,0.016666667,0.041666667,0,0,"Mar",2,2,9,1,"Returning_Visitor",FALSE,FALSE,127,1782.40172293037,127,0
4,0,17,0.011111111,0.031481481,0,0,"Mar",1,1,1,1,"Returning_Visitor",FALSE,FALSE,581.3333333,1427.69025936956,581.3333333,0
0,0,7,0.028571429,0.057142857,0,0,"Mar",2,2,2,3,"Returning_Visitor",FALSE,FALSE,370.8333333,569.205221270677,370.8333333,0
5,1,27,0,0.028282828,39.63270309,0,"Mar",2,2,4,2,"Returning_Visitor",FALSE,FALSE,1703.596154,1472.64073739527,1472.64073739527,1
9,0,27,0,0.009195402,0,0,"Mar",1,1,7,2,"New_Visitor",FALSE,FALSE,561.7439394,405.428492252249,405.428492252249,1
1,1,12,0.014285714,0.04047619,0,0,"Mar",2,2,9,6,"Returning_Visitor",TRUE,FALSE,538,906.922138307709,538,0
0,0,3,0.066666667,0.133333333,0,0,"Mar",3,2,3,1,"Returning_Visitor",TRUE,FALSE,24,308.880410399288,24,0
0,0,5,0.02,0.02,0,0,"Mar",1,1,1,3,"Returning_Visitor",TRUE,FALSE,180.3333333,224.189958136994,180.3333333,0
0,0,15,0,0.007142857,0,0,"Mar",2,5,1,2,"Returning_Visitor",FALSE,FALSE,581.4166667,1616.72184225172,581.4166667,0
0,0,13,0,0.061538462,0,0,"Mar",2,2,8,1,"Returning_Visitor",FALSE,FALSE,574.6666667,177.749632804189,177.749632804189,1
0,0,5,0,0.08,0,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE,56,1558.45481642988,56,0
0,0,16,0,0.025,0,0,"Mar",2,2,1,1,"Returning_Visitor",FALSE,FALSE,1011,505.098720046226,505.098720046226,1
0,0,15,0.026666667,0.053333333,0,0,"Mar",2,2,6,1,"Returning_Visitor",FALSE,FALSE,139.8333333,58.8378099910915,58.8378099910915,1
1,0,16,0.011764706,0.026666667,52.70052142,0,"Mar",3,2,1,11,"Returning_Visitor",FALSE,TRUE,614.8333333,1419.41908441717,614.8333333,0
0,0,6,0.033333333,0.066666667,0,0,"Mar",3,2,1,1,"Returning_Visitor",FALSE,FALSE,1251,652.001936635934,652.001936635934,1
0,0,14,0,0.007142857,0,0,"Mar",2,2,1,10,"Returning_Visitor",FALSE,FALSE,264.5,54.9343087221496,54.9343087221496,1
6,2,54,0,0.006779661,7.272067797,0,"Mar",2,2,7,2,"New_Visitor",FALSE,FALSE,1839.63333333,1345.50754035125,1345.50754035125,1
0,0,22,0,0.016666667,0,0,"Mar",2,2,2,8,"Returning_Visitor",FALSE,FALSE,356.8,63.029783105012,63.029783105012,1
2,0,19,0,0.002631579,0,0,"Mar",3,2,2,9,"New_Visitor",TRUE,FALSE,676.2833333,786.618047477677,676.2833333,0
0,0,4,0.1,0.15,0,0,"Mar",2,2,1,13,"Returning_Visitor",FALSE,FALSE,298,469.362031065393,298,0
4,0,31,0,0.006060606,10.63449802,0,"Mar",1,1,1,1,"Returning_Visitor",FALSE,TRUE,1277.833333,901.447245546151,901.447245546151,1
0,0,6,0,0.033333333,0,0,"Mar",1,2,8,2,"Returning_Visitor",FALSE,FALSE,93,1179.50586273335,93,0
