"Administrative","Informational","ProductRelated","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue","TotalDuration","TimeThreshold","CensorTime","Censor"
6,1,51,0.003636364,0.009090909,20.2453697,0,"May",2,4,1,2,"Returning_Visitor",FALSE,FALSE,1493.841919,524.76376102306,524.76376102306,1
0,0,8,0.025,0.05,0,0,"May",3,2,6,13,"Returning_Visitor",FALSE,FALSE,227,524.76376102306,227,0
0,0,8,0.025,0.075,0,0,"May",2,2,3,3,"Returning_Visitor",FALSE,FALSE,228,524.76376102306,228,0
1,0,16,0,0.011458333,17.991,0,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,483.8333333,524.76376102306,483.8333333,0
0,0,2,0,0.1,0,0,"May",1,1,1,3,"Returning_Visitor",TRUE,FALSE,12,524.76376102306,12,0
4,0,34,0,0.013513514,0,0.6,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,809,524.76376102306,524.76376102306,1
0,0,5,0,0.08,0,0.6,"May",1,1,1,3,"Returning_Visitor",FALSE,FALSE,74.5,524.76376102306,74.5,0
3,0,21,0.015384615,0.042307692,10.94723077,0.6,"May",2,2,1,3,"Returning_Visitor",FALSE,TRUE,925,524.76376102306,524.76376102306,1
3,0,5,0,0.0125,0,0,"May",2,2,6,18,"Returning_Visitor",TRUE,FALSE,114,524.76376102306,114,0
0,0,19,0.010526316,0.030701754,0,0.8,"May",2,4,1,3,"Returning_Visitor",FALSE,FALSE,583.1666667,524.76376102306,524.76376102306,1
3,0,13,0.0125,0.025,0,0,"May",3,2,3,2,"New_Visitor",FALSE,FALSE,454.9285714,524.76376102306,454.9285714,0
2,0,13,0,0.026666667,0,0,"May",2,2,4,3,"New_Visitor",TRUE,FALSE,279.5,524.76376102306,279.5,0
0,0,13,0.030769231,0.079487179,0,0.6,"May",1,1,4,2,"Returning_Visitor",FALSE,FALSE,436,524.76376102306,436,0
3,0,79,0.006097561,0.024390244,0,0,"May",2,2,1,13,"Returning_Visitor",FALSE,FALSE,2880.966667,524.76376102306,524.76376102306,1
0,0,2,0,0.1,0,0.8,"May",2,5,4,1,"Returning_Visitor",FALSE,FALSE,4,524.76376102306,4,0
0,0,23,0,0.008695652,46.00643478,0,"May",2,2,4,4,"New_Visitor",TRUE,TRUE,1888.5,524.76376102306,524.76376102306,1
7,7,33,0.0055,0.040415616,8.08269,0,"May",2,1,1,4,"Returning_Visitor",TRUE,FALSE,2340.7380957,524.76376102306,524.76376102306,1
1,0,117,0.006896552,0.041810345,0,0,"May",2,6,4,4,"Returning_Visitor",TRUE,FALSE,13250.66667,524.76376102306,524.76376102306,1
0,0,6,0,0.033333333,0,0,"May",2,6,3,6,"Returning_Visitor",FALSE,FALSE,140,524.76376102306,140,0
0,0,5,0,0.02,0,0,"May",2,2,2,2,"Returning_Visitor",FALSE,FALSE,252.5,524.76376102306,252.5,0
0,0,12,0,0.018181818,0,0,"May",2,4,8,2,"Returning_Visitor",FALSE,FALSE,666,524.76376102306,524.76376102306,1
0,0,36,0.010810811,0.032432432,0,0.2,"May",4,1,1,4,"Returning_Visitor",FALSE,FALSE,851.3333333,524.76376102306,524.76376102306,1
0,0,18,0.011764706,0.02254902,0,0.2,"May",1,2,3,4,"Returning_Visitor",FALSE,FALSE,224,524.76376102306,224,0
0,0,13,0.030769231,0.073076923,0,0.8,"May",2,2,5,3,"Returning_Visitor",FALSE,FALSE,253.3333333,524.76376102306,253.3333333,0
9,0,28,0.005882353,0.017058824,0,1,"May",2,2,5,4,"Returning_Visitor",TRUE,FALSE,893.1523809,524.76376102306,524.76376102306,1
0,0,22,0.018181818,0.054545455,0,0.6,"May",2,2,4,13,"Returning_Visitor",FALSE,FALSE,370.3333333,524.76376102306,370.3333333,0
4,0,29,0,0.019892473,0,0,"May",2,4,2,2,"Returning_Visitor",FALSE,FALSE,5245.533333,524.76376102306,524.76376102306,1
4,0,19,0.012121212,0.025289256,32.06509091,0,"May",3,2,3,3,"Returning_Visitor",FALSE,FALSE,1240.838095,524.76376102306,524.76376102306,1
1,0,13,0.033333333,0.083333333,0,0,"May",2,2,3,6,"Returning_Visitor",FALSE,FALSE,156.6666667,524.76376102306,156.6666667,0
0,0,6,0,0.016666667,0,0,"May",2,4,1,2,"New_Visitor",TRUE,FALSE,474,524.76376102306,474,0
0,0,15,0.006666667,0.031111111,0,0.6,"May",2,2,7,2,"Returning_Visitor",FALSE,FALSE,907.5,524.76376102306,524.76376102306,1
0,0,12,0.083333333,0.123412698,0,0.4,"May",2,2,1,6,"Returning_Visitor",FALSE,FALSE,505.3333333,524.76376102306,505.3333333,0
0,0,20,0.015,0.045416667,0,0,"May",3,2,1,1,"Returning_Visitor",FALSE,FALSE,497,524.76376102306,497,0
2,0,46,0,0.004081633,0,0.8,"May",2,4,4,4,"Returning_Visitor",FALSE,FALSE,1779.2500003,524.76376102306,524.76376102306,1
2,1,25,0,0.007142857,0,0,"May",2,2,2,2,"Returning_Visitor",TRUE,FALSE,485.5,524.76376102306,485.5,0
2,0,31,0.011827957,0.034101382,18.11148387,0,"May",3,2,6,1,"Returning_Visitor",FALSE,TRUE,995.7,524.76376102306,524.76376102306,1
0,0,21,0.023809524,0.055555556,0,0,"May",2,2,3,2,"Returning_Visitor",FALSE,FALSE,1492.166667,524.76376102306,524.76376102306,1
0,0,7,0.085714286,0.142857143,0,0,"May",2,4,3,3,"Returning_Visitor",FALSE,FALSE,17,524.76376102306,17,0
0,0,7,0,0.033333333,0,0.6,"May",2,2,1,3,"Returning_Visitor",FALSE,FALSE,137.5,524.76376102306,137.5,0
0,0,20,0.072108844,0.086507937,0,1,"May",2,2,4,1,"Returning_Visitor",TRUE,FALSE,950.3285714,524.76376102306,524.76376102306,1
0,0,2,0,0.1,0,0.8,"May",1,1,1,3,"Returning_Visitor",FALSE,FALSE,7,524.76376102306,7,0
0,0,18,0.011111111,0.061111111,0,0.8,"May",2,2,9,3,"Returning_Visitor",FALSE,FALSE,286,524.76376102306,286,0
2,0,25,0,0.008,0,0,"May",2,2,1,1,"Returning_Visitor",FALSE,FALSE,1855.333333,524.76376102306,524.76376102306,1
1,0,45,0.018604651,0.066666667,0,0,"May",2,2,7,11,"Returning_Visitor",FALSE,FALSE,2493.333333,524.76376102306,524.76376102306,1
0,0,5,0,0.04,0,0,"May",2,2,3,2,"Returning_Visitor",TRUE,FALSE,829.5,524.76376102306,524.76376102306,1
1,0,7,0.0625,0.116666667,0,0.8,"May",3,2,1,6,"Returning_Visitor",FALSE,FALSE,88,524.76376102306,88,0
7,0,26,0,0.009375,26.983125,0,"May",3,2,3,4,"New_Visitor",FALSE,TRUE,1252.833333,524.76376102306,524.76376102306,1
3,0,20,0.003174603,0.018571429,0,0,"May",3,2,2,4,"Returning_Visitor",TRUE,FALSE,1263.083333,524.76376102306,524.76376102306,1
0,0,8,0.133333333,0.155555556,0,0.8,"May",2,2,7,3,"Returning_Visitor",FALSE,FALSE,149,524.76376102306,149,0
1,0,12,0,0.003076923,0,1,"May",3,2,1,4,"Returning_Visitor",TRUE,FALSE,212.5,524.76376102306,212.5,0
0,0,4,0,0.025,0,0,"May",1,1,2,4,"Returning_Visitor",TRUE,FALSE,81.5,524.76376102306,81.5,0
3,0,9,0,0.005555556,28.39833333,0,"May",2,2,8,2,"New_Visitor",TRUE,TRUE,690.5,524.76376102306,524.76376102306,1
0,0,17,0,0.01875,0,0.8,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,336,524.76376102306,336,0
0,0,21,0,0.023,16.82505,0,"May",1,1,1,4,"Returning_Visitor",FALSE,TRUE,452.797619,524.76376102306,452.797619,0
3,0,36,0.022916667,0.046203704,0,0,"May",3,2,6,4,"Returning_Visitor",FALSE,FALSE,2550.3749997,524.76376102306,524.76376102306,1
3,0,36,0,0.004054054,20.39448649,0,"May",2,2,3,4,"Returning_Visitor",TRUE,TRUE,1431.583333,524.76376102306,524.76376102306,1
0,0,1,0.133333333,0.15,0,0,"May",2,2,1,5,"Returning_Visitor",FALSE,FALSE,643,524.76376102306,524.76376102306,1
0,0,6,0.066666667,0.116666667,0,0.4,"May",2,6,1,3,"Returning_Visitor",FALSE,FALSE,189,524.76376102306,189,0
3,1,49,0.023529412,0.028907563,9.609529412,0.6,"May",3,2,4,4,"Returning_Visitor",FALSE,TRUE,3031.4010993,524.76376102306,524.76376102306,1
0,0,6,0,0.016666667,0,0,"May",3,2,1,3,"Returning_Visitor",FALSE,FALSE,181,524.76376102306,181,0
0,0,24,0.008333333,0.020833333,0,0.4,"May",2,2,2,1,"Returning_Visitor",FALSE,FALSE,597.8333333,524.76376102306,524.76376102306,1
7,0,28,0,0.013571429,2.663333333,0,"May",1,1,1,2,"Returning_Visitor",FALSE,TRUE,699.5833333,524.76376102306,524.76376102306,1
0,0,10,0.04,0.1,0,0,"May",2,2,6,3,"Returning_Visitor",FALSE,FALSE,170,524.76376102306,170,0
2,0,4,0.026666667,0.056,0,0.4,"May",3,2,1,2,"Returning_Visitor",FALSE,FALSE,99,524.76376102306,99,0
3,2,51,0.003636364,0.009228841,0,0,"May",1,1,1,2,"Returning_Visitor",TRUE,FALSE,1952.325216,524.76376102306,524.76376102306,1
5,0,40,0,0.012121212,2.782886364,0.4,"May",2,2,4,4,"Returning_Visitor",FALSE,FALSE,834.7,524.76376102306,524.76376102306,1
0,0,33,0.070588235,0.095098039,0,1,"May",2,2,1,2,"Returning_Visitor",TRUE,FALSE,1239.5,524.76376102306,524.76376102306,1
5,0,23,0,0.000826446,59.988,0,"May",1,1,1,2,"Returning_Visitor",FALSE,TRUE,1591.8333333,524.76376102306,524.76376102306,1
0,1,124,0.005816216,0.043499683,0,0,"May",2,2,8,13,"Returning_Visitor",FALSE,FALSE,4093.430519,524.76376102306,524.76376102306,1
1,0,19,0.038095238,0.058730159,0,0.6,"May",2,5,1,3,"Returning_Visitor",FALSE,FALSE,223.6666667,524.76376102306,223.6666667,0
1,4,23,0.013580247,0.020440917,21.1162963,0,"May",2,2,8,1,"Returning_Visitor",FALSE,FALSE,849.0833333,524.76376102306,524.76376102306,1
4,2,43,0.004,0.004,14.792,0,"May",3,2,4,2,"Returning_Visitor",FALSE,FALSE,2447.029221,524.76376102306,524.76376102306,1
0,0,8,0.041666667,0.070833333,0,0.4,"May",2,2,8,1,"Returning_Visitor",FALSE,FALSE,729,524.76376102306,524.76376102306,1
0,0,23,0.034782609,0.069565217,0,0.6,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,1299.5,524.76376102306,524.76376102306,1
0,0,6,0,0.05,0,0.6,"May",2,10,1,3,"Returning_Visitor",FALSE,FALSE,103,524.76376102306,103,0
0,0,16,0,0.0125,0,0.6,"May",2,6,1,1,"Returning_Visitor",FALSE,FALSE,129.3333333,524.76376102306,129.3333333,0
0,0,2,0,0.05,0,0,"May",2,4,1,4,"Returning_Visitor",FALSE,FALSE,162,524.76376102306,162,0
2,0,5,0.028571429,0.05,0,0,"May",1,1,1,15,"Returning_Visitor",TRUE,FALSE,218,524.76376102306,218,0
7,0,71,0.002631579,0.01503053,4.508271053,0,"May",2,2,3,13,"Returning_Visitor",FALSE,FALSE,1522.376207,524.76376102306,524.76376102306,1
7,2,10,0,0.008333333,0,0,"May",2,2,1,3,"New_Visitor",FALSE,FALSE,459.9583334,524.76376102306,459.9583334,0
9,3,45,0,0.007,54.9759,0,"May",2,2,1,4,"Returning_Visitor",FALSE,TRUE,3361.5,524.76376102306,524.76376102306,1
0,3,84,0.004909561,0.02088789,10.21229767,0,"May",2,4,1,1,"Returning_Visitor",FALSE,FALSE,4352.025758,524.76376102306,524.76376102306,1
3,0,25,0.008333333,0.020833333,0,0,"May",2,2,3,13,"Returning_Visitor",TRUE,FALSE,4221.666667,524.76376102306,524.76376102306,1
1,0,18,0.016666667,0.05,0,0.4,"May",3,2,4,2,"Returning_Visitor",FALSE,FALSE,205.5,524.76376102306,205.5,0
0,0,28,0.066666667,0.088271605,0,0.4,"May",2,5,1,1,"Returning_Visitor",FALSE,FALSE,2529.75,524.76376102306,524.76376102306,1
0,0,9,0.044444444,0.1,0,0,"May",2,5,2,1,"Returning_Visitor",FALSE,FALSE,2081,524.76376102306,524.76376102306,1
2,0,21,0.018787879,0.023939394,23.069,0,"May",2,2,1,5,"Returning_Visitor",FALSE,FALSE,2264.3333337,524.76376102306,524.76376102306,1
6,1,51,0.003954802,0.014481293,2.846779661,1,"May",1,1,9,3,"Returning_Visitor",TRUE,FALSE,2270.1505956,524.76376102306,524.76376102306,1
0,0,11,0,0.02037037,0,0.8,"May",3,2,6,14,"Returning_Visitor",FALSE,FALSE,831.9333333,524.76376102306,524.76376102306,1
1,0,82,0,0.002439024,0,1,"May",2,2,4,2,"Returning_Visitor",TRUE,FALSE,716.2996032,524.76376102306,524.76376102306,1
9,1,32,0.010810811,0.025900901,24.63837838,0,"May",1,1,9,4,"Returning_Visitor",TRUE,TRUE,2292.845238,524.76376102306,524.76376102306,1
6,3,54,0.003448276,0.010418719,0,0,"May",3,2,3,4,"Returning_Visitor",FALSE,FALSE,2558.26004043,524.76376102306,524.76376102306,1
2,0,42,0,0.004761905,17.69657143,1,"May",1,1,1,4,"New_Visitor",TRUE,TRUE,1575.382468,524.76376102306,524.76376102306,1
6,3,25,0.013333333,0.030151515,22.3392,0,"May",1,1,3,4,"Returning_Visitor",TRUE,FALSE,1146.375,524.76376102306,524.76376102306,1
4,0,34,0.006306306,0.038438438,5.185457275,0,"May",2,2,1,2,"Returning_Visitor",FALSE,FALSE,4742.800366,524.76376102306,524.76376102306,1
0,0,5,0,0.053333333,0,0.8,"May",7,1,3,1,"Returning_Visitor",FALSE,FALSE,151.2,524.76376102306,151.2,0
6,3,75,0.02013261,0.0464397,4.374401266,0.2,"May",2,2,8,3,"Returning_Visitor",FALSE,TRUE,5479.045851,524.76376102306,524.76376102306,1
0,0,7,0.028571429,0.028571429,0,0.4,"May",3,3,5,1,"Returning_Visitor",FALSE,FALSE,212,524.76376102306,212,0
2,0,0,0.1,0.1,0,0,"May",1,1,3,2,"Returning_Visitor",TRUE,FALSE,2,524.76376102306,2,0
0,0,16,0.014285714,0.035714286,43.19228571,0,"May",2,2,3,4,"Returning_Visitor",FALSE,FALSE,748.4,524.76376102306,524.76376102306,1
0,0,38,0.010526316,0.031578947,0,0.6,"May",2,2,1,3,"Returning_Visitor",FALSE,FALSE,314.8333333,524.76376102306,314.8333333,0
1,0,19,0.015,0.028333333,0,0,"May",2,2,7,6,"Returning_Visitor",FALSE,FALSE,867.8333333,524.76376102306,524.76376102306,1
0,2,9,0,0.03,0,0,"May",2,2,2,4,"New_Visitor",FALSE,FALSE,435,524.76376102306,435,0
2,0,3,0.05,0.1,0,0,"May",3,2,1,3,"Returning_Visitor",FALSE,FALSE,114.5,524.76376102306,114.5,0
10,3,26,0,0.00344086,0,0,"May",3,2,1,2,"Returning_Visitor",FALSE,FALSE,1734.8222222,524.76376102306,524.76376102306,1
1,0,50,0,0.003921569,0,0,"May",2,2,2,4,"Returning_Visitor",FALSE,FALSE,960.1666667,524.76376102306,524.76376102306,1
3,4,15,0,0.02,0,0,"May",1,1,3,6,"Returning_Visitor",FALSE,FALSE,768.4333333,524.76376102306,524.76376102306,1
7,0,32,0.005128205,0.025641026,20.91692308,0,"May",2,2,1,1,"Returning_Visitor",FALSE,FALSE,1092.4,524.76376102306,524.76376102306,1
0,0,3,0,0.066666667,0,0.2,"May",2,5,1,2,"Returning_Visitor",FALSE,FALSE,57,524.76376102306,57,0
0,0,6,0.083333333,0.088888889,0,0,"May",3,2,4,3,"Returning_Visitor",FALSE,FALSE,117,524.76376102306,117,0
5,4,50,0,0.023333333,2.973214286,0,"May",2,2,3,3,"Returning_Visitor",FALSE,FALSE,2656.75,524.76376102306,524.76376102306,1
0,0,3,0.1,0.166666667,0,0.6,"May",1,1,1,3,"Returning_Visitor",FALSE,FALSE,311,524.76376102306,311,0
4,1,160,0.004878049,0.017369338,0.58275,0,"May",2,6,1,6,"Returning_Visitor",FALSE,FALSE,2697.52904,524.76376102306,524.76376102306,1
0,0,39,0.012820513,0.021245421,0,0,"May",3,2,1,3,"Returning_Visitor",FALSE,FALSE,905.6,524.76376102306,524.76376102306,1
0,0,8,0.075,0.125,0,1,"May",2,5,1,11,"Returning_Visitor",TRUE,FALSE,100,524.76376102306,100,0
0,0,30,0.006666667,0.023333333,0,0,"May",2,4,3,3,"Returning_Visitor",FALSE,FALSE,986.5,524.76376102306,524.76376102306,1
5,0,32,0.009259259,0.036759259,26.5455,0,"May",2,4,4,2,"Returning_Visitor",FALSE,FALSE,3164.955556,524.76376102306,524.76376102306,1
4,0,34,0.007894737,0.01716792,18.46989474,0,"May",3,2,1,4,"Returning_Visitor",TRUE,TRUE,1411.63333367,524.76376102306,524.76376102306,1
6,0,49,0.010526316,0.015711501,4.376915789,0.4,"May",1,1,4,4,"Returning_Visitor",FALSE,FALSE,3089.619048,524.76376102306,524.76376102306,1
0,1,43,0.012878788,0.039015152,0,0,"May",2,5,6,3,"Returning_Visitor",TRUE,FALSE,2078.933333,524.76376102306,524.76376102306,1
1,0,4,0,0.04,0,0,"May",2,2,2,1,"Returning_Visitor",TRUE,FALSE,511.5,524.76376102306,511.5,0
10,0,29,0,0.001481481,34.99166667,0,"May",2,2,5,4,"Returning_Visitor",TRUE,TRUE,1081.1684149,524.76376102306,524.76376102306,1
2,0,23,0.008333333,0.030833333,0,1,"May",2,2,2,4,"Returning_Visitor",TRUE,FALSE,330.8333333,524.76376102306,330.8333333,0
1,4,28,0.024242424,0.042424242,19.38181818,0,"May",2,2,1,6,"Returning_Visitor",FALSE,FALSE,1170.5,524.76376102306,524.76376102306,1
0,0,15,0.013333333,0.044444444,0,0.4,"May",2,10,9,3,"Returning_Visitor",FALSE,FALSE,298.1666667,524.76376102306,298.1666667,0
0,1,32,0.05,0.075208333,12.484125,0.4,"May",3,2,8,1,"Returning_Visitor",FALSE,TRUE,1856.333333,524.76376102306,524.76376102306,1
0,0,30,0.006666667,0.048333333,0,0.6,"May",4,2,1,1,"Returning_Visitor",FALSE,FALSE,1184.5,524.76376102306,524.76376102306,1
3,0,3,0.04,0.033333333,0,0,"May",3,2,4,11,"New_Visitor",FALSE,FALSE,361.5,524.76376102306,361.5,0
3,5,127,0.00025641,0.009196581,0,0,"May",2,2,4,3,"Returning_Visitor",FALSE,FALSE,2893.875,524.76376102306,524.76376102306,1
5,2,64,0.003188406,0.018007866,4.873969358,0,"May",3,3,3,4,"Returning_Visitor",TRUE,FALSE,2325.5709707,524.76376102306,524.76376102306,1
5,0,125,0.012433862,0.023856765,0,0.6,"May",3,2,1,4,"Returning_Visitor",FALSE,FALSE,5226.410534,524.76376102306,524.76376102306,1
3,2,16,0,0.014736842,0,0,"May",3,2,1,3,"Returning_Visitor",TRUE,FALSE,457.8666667,524.76376102306,457.8666667,0
1,1,11,0,0.020512821,32.946,0.2,"May",2,2,4,4,"Returning_Visitor",FALSE,TRUE,1548.5,524.76376102306,524.76376102306,1
0,2,66,0,0.006153846,143.2115385,0,"May",2,4,3,3,"Returning_Visitor",TRUE,TRUE,1719.55,524.76376102306,524.76376102306,1
1,1,53,0.004848485,0.016751935,32.68969091,0,"May",1,1,3,4,"Returning_Visitor",FALSE,FALSE,2351.608298,524.76376102306,524.76376102306,1
0,0,19,0,0.011111111,0,0,"May",1,1,1,2,"Returning_Visitor",FALSE,FALSE,950,524.76376102306,524.76376102306,1
15,7,104,0.028065242,0.036927442,3.431210317,0,"May",3,2,1,2,"Returning_Visitor",TRUE,FALSE,6643.434533,524.76376102306,524.76376102306,1
0,0,3,0,0.066666667,0,0,"May",2,2,1,4,"Returning_Visitor",TRUE,FALSE,29,524.76376102306,29,0
1,0,7,0,0.028571429,0,0,"May",1,1,3,3,"Returning_Visitor",FALSE,FALSE,233,524.76376102306,233,0
0,0,2,0,0.05,0,0,"May",3,2,1,13,"Returning_Visitor",FALSE,FALSE,205,524.76376102306,205,0
1,0,35,0,0.002941176,13.07329412,0,"May",2,2,6,4,"Returning_Visitor",TRUE,TRUE,1595.5,524.76376102306,524.76376102306,1
0,1,14,0.13125,0.16875,0,0.6,"May",3,2,1,13,"Returning_Visitor",FALSE,FALSE,101,524.76376102306,101,0
2,0,11,0,0.014219114,0,0,"May",3,2,9,4,"Returning_Visitor",TRUE,FALSE,332.4,524.76376102306,332.4,0
2,0,7,0,0.0125,0,0,"May",3,2,4,1,"Returning_Visitor",FALSE,FALSE,341.5,524.76376102306,341.5,0
1,0,15,0,0.013333333,33.9612,0,"May",3,2,1,6,"Returning_Visitor",FALSE,TRUE,537.5,524.76376102306,524.76376102306,1
0,6,28,0.005882353,0.017647059,0,0,"May",3,2,4,1,"Returning_Visitor",TRUE,FALSE,1125.9345238,524.76376102306,524.76376102306,1
3,0,32,0.008823529,0.023529412,51.11722549,0,"May",2,2,1,1,"Returning_Visitor",FALSE,FALSE,1011.5,524.76376102306,524.76376102306,1
7,4,16,0.021428571,0.029027611,0,0,"May",1,1,1,3,"Returning_Visitor",FALSE,FALSE,995.05897435,524.76376102306,524.76376102306,1
7,0,73,0.002631579,0.026472431,4.25425,0,"May",2,2,5,1,"Returning_Visitor",FALSE,FALSE,3186.978571,524.76376102306,524.76376102306,1
4,0,27,0,0.007407407,44.47733333,0,"May",1,1,1,4,"New_Visitor",FALSE,TRUE,1186.5,524.76376102306,524.76376102306,1
0,1,20,0.019047619,0.038095238,0,0,"May",2,2,3,6,"Returning_Visitor",FALSE,FALSE,828.8333333,524.76376102306,524.76376102306,1
3,0,22,0,0.030666667,0,0,"May",3,2,3,11,"Returning_Visitor",FALSE,FALSE,533.5,524.76376102306,524.76376102306,1
0,1,29,0,0.010344828,25.90331034,0,"May",4,2,1,4,"New_Visitor",FALSE,TRUE,1276.5,524.76376102306,524.76376102306,1
12,0,90,0.002061856,0.014387171,1.722164948,0,"May",2,4,1,4,"Returning_Visitor",FALSE,FALSE,1462.053846,524.76376102306,524.76376102306,1
0,0,14,0.164285714,0.173809524,0,0.6,"May",3,2,6,13,"Returning_Visitor",FALSE,FALSE,258,524.76376102306,258,0
0,0,30,0.042145594,0.066781609,0,0,"May",3,2,2,4,"Returning_Visitor",FALSE,FALSE,1370.833333,524.76376102306,524.76376102306,1
0,0,15,0.04,0.073333333,0,0,"May",2,5,1,3,"Returning_Visitor",FALSE,FALSE,1652,524.76376102306,524.76376102306,1
2,0,6,0,0.023809524,0,0,"May",3,2,1,1,"Returning_Visitor",TRUE,FALSE,301.3333333,524.76376102306,301.3333333,0
0,0,43,0.006976744,0.035271318,0,0.6,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,1146.5,524.76376102306,524.76376102306,1
2,0,98,0.009183673,0.014160401,16.04860714,0,"May",3,2,3,13,"Returning_Visitor",FALSE,TRUE,2710.16190433,524.76376102306,524.76376102306,1
1,0,11,0,0.025,0,0,"May",3,2,1,3,"New_Visitor",FALSE,FALSE,244.5,524.76376102306,244.5,0
5,2,46,0.004081633,0.014873664,21.02481633,0.2,"May",3,2,4,1,"Returning_Visitor",FALSE,FALSE,2529.057143,524.76376102306,524.76376102306,1
0,0,17,0,0.02745098,0,0.8,"May",1,1,3,2,"Returning_Visitor",FALSE,FALSE,248.9,524.76376102306,248.9,0
0,0,2,0,0.1,0,0,"May",1,1,8,1,"Returning_Visitor",FALSE,FALSE,44,524.76376102306,44,0
0,0,44,0,0.017829457,7.529302326,0,"May",2,2,1,6,"Returning_Visitor",FALSE,FALSE,1151.116667,524.76376102306,524.76376102306,1
1,1,28,0.013793103,0.044827586,0,0.4,"May",2,2,1,2,"Returning_Visitor",FALSE,FALSE,840,524.76376102306,524.76376102306,1
0,0,15,0.025,0.05,0,0.6,"May",2,2,6,13,"Returning_Visitor",FALSE,FALSE,125.25,524.76376102306,125.25,0
0,0,3,0,0.066666667,0,0,"May",2,2,9,3,"Returning_Visitor",FALSE,FALSE,17,524.76376102306,17,0
4,0,42,0,0.01124031,35.2339845,0,"May",2,2,4,2,"Returning_Visitor",FALSE,FALSE,2268.833333,524.76376102306,524.76376102306,1
3,4,49,0.009259259,0.029444444,6.165,0.8,"May",2,2,2,4,"Returning_Visitor",FALSE,TRUE,6625.083333,524.76376102306,524.76376102306,1
0,0,21,0.038095238,0.075238095,0,0.8,"May",2,5,4,2,"Returning_Visitor",FALSE,FALSE,358.25,524.76376102306,358.25,0
1,0,13,0,0.016666667,0,0,"May",1,1,5,4,"Returning_Visitor",FALSE,FALSE,268.1666667,524.76376102306,268.1666667,0
0,0,20,0,0.0075,31.1904,0.6,"May",2,2,1,4,"New_Visitor",FALSE,TRUE,528,524.76376102306,524.76376102306,1
5,0,16,0.005263158,0.026315789,0,0,"May",2,4,1,2,"Returning_Visitor",TRUE,FALSE,1227.266667,524.76376102306,524.76376102306,1
1,1,30,0.026666667,0.027333333,0,0,"May",3,2,2,13,"Returning_Visitor",FALSE,FALSE,1576.816667,524.76376102306,524.76376102306,1
0,0,13,0,0.006060606,0,0,"May",2,2,6,2,"New_Visitor",TRUE,FALSE,468.1666667,524.76376102306,468.1666667,0
0,0,15,0,0.015384615,0,0,"May",2,6,6,1,"Returning_Visitor",FALSE,FALSE,432.5,524.76376102306,432.5,0
3,1,36,0.007692308,0.015262515,18.99269231,0,"May",2,2,1,2,"Returning_Visitor",FALSE,FALSE,1177.666667,524.76376102306,524.76376102306,1
0,0,33,0.026470588,0.059803922,0,0.8,"May",3,2,3,13,"Returning_Visitor",FALSE,FALSE,663.2333333,524.76376102306,524.76376102306,1
2,0,24,0.025,0.025357143,0,0,"May",2,2,3,6,"Returning_Visitor",FALSE,FALSE,3227.083333,524.76376102306,524.76376102306,1
15,6,47,0.007377049,0.019090804,9.417272131,0,"May",3,2,4,6,"Returning_Visitor",TRUE,FALSE,2696.5250537,524.76376102306,524.76376102306,1
4,4,13,0.033333333,0.028759666,0,0,"May",3,2,1,2,"Returning_Visitor",TRUE,FALSE,581.0255411,524.76376102306,524.76376102306,1
0,0,2,0,0.1,0,0,"May",2,2,1,3,"Returning_Visitor",FALSE,FALSE,28,524.76376102306,28,0
3,0,5,0,0.025,0,0,"May",2,2,7,2,"Returning_Visitor",TRUE,FALSE,212.5,524.76376102306,212.5,0
0,0,28,0,0.021428571,0,1,"May",2,4,4,1,"Returning_Visitor",TRUE,FALSE,534.5833333,524.76376102306,524.76376102306,1
0,0,10,0.02,0.08,0,0,"May",1,1,1,3,"Returning_Visitor",FALSE,FALSE,262.6666667,524.76376102306,262.6666667,0
6,0,56,0.026502732,0.055331772,4.163259563,0.2,"May",3,2,4,4,"Returning_Visitor",FALSE,FALSE,1099.25,524.76376102306,524.76376102306,1
8,0,31,0,0.003921569,12.63441176,0,"May",2,4,1,3,"New_Visitor",FALSE,TRUE,1392.875,524.76376102306,524.76376102306,1
0,2,27,0,0.014367816,0,0,"May",4,2,1,2,"Returning_Visitor",TRUE,FALSE,941.5,524.76376102306,524.76376102306,1
4,1,14,0,0.021875,0,0,"May",2,2,2,13,"Returning_Visitor",TRUE,FALSE,928.5,524.76376102306,524.76376102306,1
2,0,9,0.088888889,0.122222222,0,0.2,"May",1,1,4,15,"Returning_Visitor",FALSE,FALSE,80.33333334,524.76376102306,80.33333334,0
0,0,22,0.063636364,0.109090909,0,0.8,"May",2,2,1,13,"Returning_Visitor",FALSE,FALSE,1443.25,524.76376102306,524.76376102306,1
2,4,30,0,0.04,0,0,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,602.1190476,524.76376102306,524.76376102306,1
3,0,16,0,0.02745098,0,0.2,"May",1,1,1,3,"Returning_Visitor",FALSE,FALSE,617.4444444,524.76376102306,524.76376102306,1
