Player Id,Name,Retired,Debut_Year_Games,Height (inches),Weight (lbs),Debut_TD_INT,Debut_RUN_PASS,Debut_Completion_Percentage,Debut_Yards_per_game,Debut_Sacks_per_game,Debut_TD_per_game,Debut_Ints_per_game,Debut_Rush_per_game
jimkelly/2501579,"Kelly, Jim",1,16,75,226,1.2941176470588236,0.05538547175062622,0.59375,224.5625,2.6875,1.375,1.0625,12.4375
jimmygaroppolo/2543801,"Garoppolo, Jimmy",1,6,74,225,1,0.04945054945054945,0.7037037037037037,30.333333333333332,0.8333333333333334,0.16666666666666666,0,1.5
jimward/2528222,"Ward, Jim",1,2,74,196,0,0,1,2,0,0,0,0
jimzorn/2529688,"Zorn, Jim",1,14,74,200,0.4444444444444444,0.09568261376896149,0.47380410022779046,183.64285714285714,1.7857142857142858,0.8571428571428571,1.9285714285714286,17.571428571428573
joebarnes/2509020,"Barnes, Joe",1,3,71,205,0,0.6551724137931034,0.2222222222222222,9.666666666666666,1,0,0.3333333333333333,6.333333333333333
joecallahan/2556492,"Callahan, Joe",0,0,73,216,0,0,NA,NA,NA,NA,NA,NA
joeferguson/2513953,"Ferguson, Joe",1,14,73,195,0.4,0.15654952076677317,0.4451219512195122,67.07142857142857,1.4285714285714286,0.2857142857142857,0.7142857142857143,10.5
joeflacco/382,"Flacco, Joe",1,16,78,245,1.1666666666666667,0.060585661393470214,0.6004672897196262,185.6875,2,0.875,0.75,11.25
joegermaine/2500795,"Germaine, Joe",1,3,74,220,0.5,0,0.5625,45.333333333333336,1,0.3333333333333333,0.6666666666666666,0
joegilliam/2514891,"Gilliam, Joe",1,2,74,187,0,0,0.6363636363636364,24,1,0,0,0
joehamilton/2504199,"Hamilton, Joe",1,1,70,190,0,-2,NA,0,1,0,0,-2
joekapp/2518137,"Kapp, Joe",1,11,74,215,0.17647058823529413,0.06431159420289854,0.4474885844748858,100.36363636363636,2.4545454545454546,0.2727272727272727,1.5454545454545454,6.454545454545454
joenamath/2521943,"Namath, Joe",1,5,74,200,0.4166666666666667,-7.942811755361397e-4,0.5027932960893855,251.8,1.2,1,2.4,-0.2
joepisarcik/2523269,"Pisarcik, Joe",1,13,76,220,0.2857142857142857,0.04234769687964339,0.42738589211618255,103.53846153846153,2.4615384615384617,0.3076923076923077,1.0769230769230769,4.384615384615385
joereed/2523867,"Reed, Joe",1,8,73,195,0,22,NA,0,0,0,0,2.75
joetheismann/2527196,"Theismann, Joe",1,9,72,192,1,0.08275862068965517,0.8181818181818182,16.11111111111111,0.2222222222222222,0.1111111111111111,0,1.3333333333333333
joewebb/1037347,"Webb, Joe",1,5,76,235,0,0.25157232704402516,0.6067415730337079,95.4,1.6,0,0.6,24
joeyharrington/2505011,"Harrington, Joey",1,14,76,210,0.75,0.0017436791630340018,0.5011655011655012,163.85714285714286,0.5714285714285714,0.8571428571428571,1.1428571428571428,0.2857142857142857
johnbeck/2507171,"Beck, John",1,5,74,217,0.3333333333333333,0.02146690518783542,0.5607476635514018,111.8,2,0.2,0.6,2.4
johnelway/2500547,"Elway, John",1,11,75,215,0.5,0.08779314491882141,0.4749034749034749,151.1818181818182,2.5454545454545454,0.6363636363636364,1.2727272727272727,13.272727272727273
johnfourcade/2514290,"Fourcade, John",1,3,73,208,1.3333333333333333,0.22445561139028475,0.5393258426966292,199,2,1.3333333333333333,1,44.666666666666664
johnhadl/2515554,"Hadl, John",1,11,73,214,1.4166666666666667,0.07036466358500257,0.5223880597014925,177,3.090909090909091,1.5454545454545454,1.0909090909090908,12.454545454545455
johnmccarthy/2520526,"McCarthy, John",1,0,76,212,0,0,NA,NA,NA,NA,NA,NA
johnnavarre/2506020,"Navarre, John",1,1,78,243,0.25,0,0.45,168,1,1,4,0
johnnyjohnson/2501432,"Johnson, Johnny",1,0,73,202,0,0,NA,NA,NA,NA,NA,NA
johnnymanziel/2543462,"Manziel, Johnny",1,5,72,210,0,0.1657142857142857,0.5142857142857142,35,0.6,0,0.4,5.8
johnnyunitas/2527792,"Unitas, Johnny",1,13,73,194,0.7647058823529411,0.008032128514056224,0.5171232876712328,153.23076923076923,1.3076923076923077,1,1.3076923076923077,1.2307692307692308
johnpaci/2502380,"Paci, John",1,0,75,218,0,0,NA,NA,NA,NA,NA,NA
johnpaye/2522896,"Paye, John",1,0,75,205,0,0,NA,NA,NA,NA,NA,NA
johnreaves/2523820,"Reaves, John",1,11,75,210,0.5833333333333334,0.07228116710875332,0.48214285714285715,137.0909090909091,3.4545454545454546,0.6363636363636364,1.0909090909090908,9.909090909090908
johnwalsh/2503523,"Walsh, John",1,0,76,215,0,0,NA,NA,NA,NA,NA,NA
johnwalton/2528196,"Walton, John",1,3,74,210,0,0.008,0.42857142857142855,41.666666666666664,0.3333333333333333,0,0.6666666666666666,0.3333333333333333
jonathanquinn/2502570,"Quinn, Jonathan",1,4,78,240,0.6666666666666666,0.19896640826873385,0.53125,96.75,2.25,0.5,0.75,19.25
jonkitna/2501630,"Kitna, Jon",1,3,74,220,0.5,0.02425876010781671,0.6888888888888889,123.66666666666667,1,0.3333333333333333,0.6666666666666666,3
jordanpalmer/2507237,"Palmer, Jordan",1,3,77,230,0,0.0975609756097561,0.5833333333333334,13.666666666666666,0.6666666666666666,0,0.6666666666666666,1.3333333333333333
joshharris/2534538,"Harris, Josh",1,0,73,238,0,0,NA,NA,NA,NA,NA,NA
joshmccown/2505076,"McCown, Josh",1,2,76,218,0,0.30303030303030304,0.3888888888888889,33,2.5,0,1,10
joshuanesbitt/2530723,"Nesbitt, Joshua",1,0,73,213,0,0,NA,NA,NA,NA,NA,NA
keithnull/238471,"Null, Keith",1,4,76,219,0.3333333333333333,0.01060070671378092,0.6134453781512605,141.5,3.25,0.75,2.25,1.5
kellenclemens/2506895,"Clemens, Kellen",1,2,74,220,0,10,0,0,2,0,0,5
kellenmoore/2532917,"Moore, Kellen",1,0,72,200,0,0,NA,NA,NA,NA,NA,NA
kenanderson/2508498,"Anderson, Ken",1,11,74,212,1.25,0.16087516087516088,0.549618320610687,70.63636363636364,2.090909090909091,0.45454545454545453,0.36363636363636365,11.363636363636363
kenjohnson/2517690,"Johnson, Ken",1,0,74,205,0,0,NA,NA,NA,NA,NA,NA
kenkarcher/2518144,"Karcher, Ken",1,3,75,205,1.25,0.004777070063694267,0.5490196078431373,209.33333333333334,1.6666666666666667,1.6666666666666667,1.3333333333333333,1
keno'brien/2502323,"O'Brien, Ken",1,0,76,210,0,0,NA,NA,NA,NA,NA,NA
kentnix/2522175,"Nix, Kent",1,1,74,195,0,0,0,0,1,0,0,0
kerwinbell/2499604,"Bell, Kerwin",1,0,75,210,0,0,NA,NA,NA,NA,NA,NA
kevindaft/2500269,"Daft, Kevin",1,0,73,207,0,0,NA,NA,NA,NA,NA,NA
keviningram/2517164,"Ingram, Kevin",1,2,72,178,1,2.8,0.5,2.5,0.5,0.5,0,7
kevinkolb/2507169,"Kolb, Kevin",1,1,75,218,0,-2,NA,0,2,0,0,-2
kevino'connell/371,"O'Connell, Kevin",1,2,77,225,0,-0.2608695652173913,0.6666666666666666,11.5,0.5,0,0,-3
kevinthompson/2504035,"Thompson, Kevin",1,1,77,236,0,0,1,8,0,0,0,0
kimhammond/2515715,"Hammond, Kim",1,0,73,190,0,0,NA,NA,NA,NA,NA,NA
kirkcousins/2532820,"Cousins, Kirk",1,3,75,210,1.3333333333333333,0.04721030042918455,0.6875,155.33333333333334,1,1.3333333333333333,1,7.333333333333333
kirkfarmer/2505406,"Farmer, Kirk",1,0,77,218,0,0,NA,NA,NA,NA,NA,NA
kliffkingsbury/2505539,"Kingsbury, Kliff",1,1,75,220,0,0,0.5,17,0,0,0,0
koydetmer/2500378,"Detmer, Koy",1,8,73,195,1,0.019782393669634024,0.5359116022099447,126.375,0.625,0.625,0.625,2.5
kurtkittner/2505140,"Kittner, Kurt",1,0,74,211,0,0,NA,NA,NA,NA,NA,NA
kurtwarner/2503540,"Warner, Kurt",1,1,74,214,0,0,0.36363636363636365,39,0,0,0,0
kylemackey/2519921,"Mackey, Kyle",1,0,75,220,0,0,NA,NA,NA,NA,NA,NA
kyleorton/2506444,"Orton, Kyle",1,15,76,228,0.6923076923076923,0.023542001070090957,0.5163043478260869,124.6,2,0.6,0.8666666666666667,2.933333333333333
landryjones/2539287,"Jones, Landry",1,0,76,225,0,0,NA,NA,NA,NA,NA,NA
langcampbell/2506286,"Campbell, Lang",1,0,73,199,0,0,NA,NA,NA,NA,NA,NA
larrycipa/2511498,"Cipa, Larry",1,4,75,209,0,0.1446280991735537,0.36363636363636365,60.5,1,0,0,8.75
larryfortner/2514263,"Fortner, Larry",1,0,76,209,0,0,NA,NA,NA,NA,NA,NA
larrylawrence/2519183,"Lawrence, Larry",1,7,73,208,0,1.3448275862068966,0.36363636363636365,4.142857142857143,0.42857142857142855,0,0.14285714285714285,5.571428571428571
leesaltz/2502811,"Saltz, Lee",1,0,73,200,0,0,NA,NA,NA,NA,NA,NA
lendawson/2512662,"Dawson, Len",1,12,72,190,1.0909090909090908,0.019831730769230768,0.5512820512820513,138.66666666666666,2.5,1,0.9166666666666666,2.75
leohart/2516029,"Hart, Leo",1,1,75,203,0,0,0,0,0,0,0,0
loganthomas/2543767,"Thomas, Logan",1,2,78,250,1,0,0.1111111111111111,40.5,1,0.5,0,0
lukemccown/2506053,"McCown, Luke",1,5,76,217,0.5714285714285714,0.04111842105263158,0.4897959183673469,121.6,2.4,0.8,1.4,5
lynndickey/2512900,"Dickey, Lynn",1,6,75,214,0,0,0.35135135135135137,38.833333333333336,0.5,0,1,0
marcusmariota/2552466,"Mariota, Marcus",1,12,76,222,1.9,0.08942512420156139,0.6216216216216216,234.83333333333334,3.1666666666666665,1.5833333333333333,0.8333333333333334,21
markhartsell/2501071,"Hartsell, Mark",1,1,76,225,0,0,0,0,0,0,0,0
markmalone/2520038,"Malone, Mark",1,1,76,223,0,0,NA,0,0,0,0,0
markmanges/2520057,"Manges, Mark",1,1,74,210,0,0,NA,0,0,0,0,0
markreed/2523870,"Reed, Mark",1,0,75,201,0,0,NA,NA,NA,NA,NA,NA
markvlasic/2503477,"Vlasic, Mark",1,1,75,206,0,0,0.5,8,1,0,1,0
mattcassel/2506562,"Cassel, Matt",1,2,76,228,2,0.06557377049180328,0.5416666666666666,91.5,0.5,1,0.5,6
mattcavanaugh/2500034,"Cavanaugh, Matt",1,0,74,212,0,0,NA,NA,NA,NA,NA,NA
mattflynn/367,"Flynn, Matt",1,7,74,225,0,0.6666666666666666,0.4,0.8571428571428571,0,0,0,0.5714285714285714
matthasselbeck/2501078,"Hasselbeck, Matt",1,16,76,235,1,0.36585365853658536,0.3,2.5625,0.0625,0.0625,0,0.9375
matthewstafford/79860,"Stafford, Matthew",1,10,75,226,0.65,0.04764005293339215,0.53315649867374,226.7,2.4,1.3,2,10.8
mattkofler/2518686,"Kofler, Matt",1,4,75,192,0,21,NA,0,0,0,0,5.25
mattleinart/2506878,"Leinart, Matt",1,12,77,225,0.9166666666666666,0.019238319591676482,0.5676392572944297,212.25,1.75,0.9166666666666666,1,4.083333333333333
mattmauck/2505966,"Mauck, Matt",1,0,74,220,0,0,NA,NA,NA,NA,NA,NA
mattmcgloin/2542065,"McGloin, Matt",1,7,73,210,1,0.017453135100193924,0.5592417061611374,221,0.8571428571428571,1.1428571428571428,1.1428571428571428,3.857142857142857
mattmoore/2507282,"Moore, Matt",1,9,75,225,0.6,0.00684931506849315,0.5675675675675675,81.11111111111111,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.5555555555555556
mattryan/310,"Ryan, Matt",1,16,76,217,1.4545454545454546,0.030232558139534883,0.6105990783410138,215,1.0625,1,0.6875,6.5
mattschaub/2505982,"Schaub, Matt",1,6,78,245,0.25,0.07878787878787878,0.4714285714285714,55,0.6666666666666666,0.16666666666666666,0.6666666666666666,4.333333333333333
mattsimms/2534889,"Simms, Matt",1,3,75,210,1,0.23717948717948717,0.5161290322580645,52,1.3333333333333333,0.3333333333333333,0.3333333333333333,12.333333333333334
maxhall/497112,"Hall, Max",1,6,73,205,0.16666666666666666,-0.013513513513513514,0.5,61.666666666666664,2.3333333333333335,0.16666666666666666,1,-0.8333333333333334
mikecherry/2500057,"Cherry, Mike",1,1,76,225,0,-2,NA,0,0,0,0,-2
mikeelkins/2500531,"Elkins, Mike",1,1,75,221,0,0,0.5,5,0,0,1,0
mikeernst/2513692,"Ernst, Mike",1,1,73,190,0,0.4,0.25,10,0,0,0,4
mikeford/2514231,"Ford, Mike",1,0,75,220,0,0,NA,NA,NA,NA,NA,NA
mikeglennon/2539275,"Glennon, Mike",1,13,78,225,2.111111111111111,0.014187116564417178,0.59375,200.6153846153846,3.076923076923077,1.4615384615384615,0.6923076923076923,2.8461538461538463
mikekafka/497117,"Kafka, Mike",1,0,75,230,0,0,NA,NA,NA,NA,NA,NA
mikekelley/2518271,"Kelley, Mike",1,3,75,195,1,0.05573770491803279,0.5862068965517241,101.66666666666667,0.3333333333333333,0.3333333333333333,0,5.666666666666667
mikekerrigan/2518378,"Kerrigan, Mike",1,1,75,205,0,0.19444444444444445,0.42857142857142855,72,0,0,1,14
mikekirkland/2518558,"Kirkland, Mike",1,0,73,195,0,0,NA,NA,NA,NA,NA,NA
mikemachurek/2519904,"Machurek, Mike",1,0,73,205,0,0,NA,NA,NA,NA,NA,NA
mikenorseth/2502307,"Norseth, Mike",1,0,74,200,0,0,NA,NA,NA,NA,NA,NA
mikenott/2522285,"Nott, Mike",1,1,75,203,0,0,0.4,46,1,0,0,0
mikepagel/2522660,"Pagel, Mike",1,8,74,201,0.5714285714285714,0.04766355140186916,0.4835164835164835,133.75,1.625,0.5,0.875,6.375
mikepawlawski/2502430,"Pawlawski, Mike",1,0,73,205,0,0,NA,NA,NA,NA,NA,NA
mikephipps/2523199,"Phipps, Mike",1,14,75,208,0.2,0.1776937618147448,0.48333333333333334,37.785714285714285,0.5,0.07142857142857142,0.35714285714285715,6.714285714285714
mikequinn/2502571,"Quinn, Mike",1,1,76,216,0,0,0.5,10,0,0,0,0
mikerae/2523687,"Rae, Mike",1,7,72,193,6,0.08872901678657075,0.5384615384615384,59.57142857142857,1.1428571428571428,0.8571428571428571,0.14285714285714285,5.285714285714286
mikereilly/2507592,"Reilly, Mike",1,0,75,212,0,0,NA,NA,NA,NA,NA,NA
miketaliaferro/2526999,"Taliaferro, Mike",1,11,74,202,0.36363636363636365,0.012629161882893225,0.4508670520231214,79.18181818181819,1.3636363636363635,0.36363636363636365,1,1
miketeel/237678,"Teel, Mike",1,0,75,230,0,0,NA,NA,NA,NA,NA,NA
miketomczak/2503373,"Tomczak, Mike",1,6,73,210,0,0.09090909090909091,0.3333333333333333,5.5,0,0,0,0.5
mikevick/2504531,"Vick, Mike",1,8,72,210,0.6666666666666666,0.3681528662420382,0.4424778761061947,98.125,2.625,0.25,0.375,36.125
mikewells/2528512,"Wells, Mike",1,0,77,225,0,0,NA,NA,NA,NA,NA,NA
natedavis/80634,"Davis, Nate",1,0,73,226,0,0,NA,NA,NA,NA,NA,NA
natesudfeld/2555427,"Sudfeld, Nate",0,0,78,235,0,0,NA,NA,NA,NA,NA,NA
nathanenderle/2495149,"Enderle, Nathan",1,0,76,240,0,0,NA,NA,NA,NA,NA,NA
nealjeffrey/2517462,"Jeffrey, Neal",1,5,73,180,0,0,1,2.2,0,0,0,0
neilgraff/2515140,"Graff, Neil",1,14,75,205,0,0,1,1.4285714285714286,0,0,0,0
neilo'donnell/2502324,"O'Donnell, Neil",1,0,75,228,0,0,NA,NA,NA,NA,NA,NA
nickfoles/2532842,"Foles, Nick",1,7,78,243,1.2,0.024720423778693348,0.6075471698113207,242.71428571428572,2.857142857142857,0.8571428571428571,0.7142857142857143,6
norrisweese/2528452,"Weese, Norris",1,14,73,195,0.16666666666666666,0.45222929936305734,0.5106382978723404,22.428571428571427,0.6428571428571429,0.07142857142857142,0.42857142857142855,10.142857142857142
parnelldickinson/2512906,"Dickinson, Parnell",1,8,74,185,0.2,0.49047619047619045,0.38461538461538464,26.25,1.75,0.125,0.625,12.875
patbarnes/2499545,"Barnes, Pat",1,0,75,215,0,0,NA,NA,NA,NA,NA,NA
patdevlin/2530762,"Devlin, Pat",1,0,75,220,0,0,NA,NA,NA,NA,NA,NA
pathaden/2515552,"Haden, Pat",1,9,71,182,4,0.09078947368421053,0.5903614457831325,84.44444444444444,1.3333333333333333,0.8888888888888888,0.2222222222222222,7.666666666666667
pato'hara/2502326,"O'Hara, Pat",1,0,75,205,0,0,NA,NA,NA,NA,NA,NA
patrickramsey/2505223,"Ramsey, Patrick",1,9,74,225,1.125,-6.49772579597141e-4,0.5154185022026432,171,2,1,0.8888888888888888,-0.1111111111111111
paulkelly/2518298,"Kelly, Paul",1,0,73,205,0,0,NA,NA,NA,NA,NA,NA
paxtonlynch/2555316,"Lynch, Paxton",0,3,79,244,2,0.05030181086519115,0.5903614457831325,165.66666666666666,3,0.6666666666666666,0.3333333333333333,8.333333333333334
perryklein/2501632,"Klein, Perry",1,2,74,218,0,0,0,0,1,0,0,0
petebeathard/2509249,"Beathard, Pete",1,4,73,200,2,0.017543859649122806,0.4117647058823529,28.5,0,0.5,0.25,0.5
petegonzalez/2500834,"Gonzalez, Pete",1,0,73,216,0,0,NA,NA,NA,NA,NA,NA
peteliske/2519570,"Liske, Pete",1,10,75,200,0.7777777777777778,0.033734939759036145,0.4796380090497738,124.5,2.7,0.7,0.9,4.2
peytonmanning/2501863,"Manning, Peyton",1,16,77,230,0.9285714285714286,0.016581973789783364,0.5669565217391305,233.6875,1.375,1.625,1.75,3.875
philiprivers/2506121,"Rivers, Philip",1,2,77,228,1,-0.15151515151515152,0.625,16.5,0.5,0.5,0,-2.5
prestonparsons/2504971,"Parsons, Preston",1,0,76,235,0,0,NA,NA,NA,NA,NA,NA
quincycarter/2504658,"Carter, Quincy",1,8,74,217,0.7142857142857143,0.13992537313432835,0.5113636363636364,134,1.5,0.625,0.875,18.75
r.j.archer/2508608,"Archer, R.J.",1,0,74,220,0,0,NA,NA,NA,NA,NA,NA
randydean/2512687,"Dean, Randy",1,1,75,195,0,0,NA,0,0,0,0,0
randyfasani/2505123,"Fasani, Randy",1,4,75,234,0,0.5555555555555556,0.3409090909090909,42.75,1.75,0,1,23.75
randyjohnson/2517740,"Johnson, Randy",1,4,75,205,0.25,0.04740406320541761,0.5555555555555556,110.75,4,0.5,2,5.25
richardbartel/2507299,"Bartel, Richard",1,0,76,230,0,0,NA,NA,NA,NA,NA,NA
richardtodd/2527483,"Todd, Richard",1,13,74,207,0.25,0.12298850574712644,0.4012345679012346,66.92307692307692,2.230769230769231,0.23076923076923078,0.9230769230769231,8.23076923076923
richcampbell/2510991,"Campbell, Rich",1,2,76,224,0,0,0.5,84,1,0,2,0
richgannon/2500754,"Gannon, Rich",1,4,75,210,0,0,0.3333333333333333,4.5,0,0,0.25,0
rickarrington/2508672,"Arrington, Rick",1,6,74,200,0.3333333333333333,0.10060975609756098,0.5068493150684932,54.666666666666664,0.3333333333333333,0.16666666666666666,0.5,5.5
rickneuheisel/2522074,"Neuheisel, Rick",1,3,73,190,1,0.11171662125340599,0.6779661016949152,122.33333333333333,3.3333333333333335,0.3333333333333333,0.3333333333333333,13.666666666666666
ricknorton/2522275,"Norton, Rick",1,1,74,200,1,0,0.6,64,2,1,0,0
rickyray/2504760,"Ray, Ricky",1,0,75,208,0,0,NA,NA,NA,NA,NA,NA
robertgriffiniii/2533033,"Griffin III, Robert",1,15,74,218,4,0.2546875,0.6564885496183206,213.33333333333334,2,1.3333333333333333,0.3333333333333333,54.333333333333336
robjohnson/2501452,"Johnson, Rob",1,1,76,212,0,0.7083333333333334,0.42857142857142855,24,1,0,1,17
rodneypeete/2502436,"Peete, Rodney",1,8,72,230,0.5555555555555556,0.10006761325219743,0.5282051282051282,184.875,3.375,0.625,1.125,18.5
rohandavey/2505108,"Davey, Rohan",1,2,74,245,0,-1.3333333333333333,0.5,1.5,0,0,0,-2
romangabriel/2514517,"Gabriel, Roman",1,13,77,220,1.5,0.0411968777103209,0.5067750677506775,177.3846153846154,1.1538461538461537,1.1538461538461537,0.7692307692307693,7.3076923076923075
ronjaworski/2517443,"Jaworski, Ron",1,5,74,196,0,0.2361111111111111,0.4166666666666667,28.8,0.6,0,0.2,6.8
rudycarpenter/81280,"Carpenter, Rudy",1,0,74,215,0,0,NA,NA,NA,NA,NA,NA
russellwilson/2532975,"Wilson, Russell",1,16,71,215,2.6,0.1568313021167415,0.6412213740458015,194.875,2.0625,1.625,0.625,30.5625
russjensen/2517516,"Jensen, Russ",1,0,74,215,0,0,NA,NA,NA,NA,NA,NA
rustylisch/2519566,"Lisch, Rusty",1,2,75,213,0,0,0.35294117647058826,34,1.5,0,1.5,0
ryanfitzpatrick/2506581,"Fitzpatrick, Ryan",1,4,74,223,0.5,0.08236808236808237,0.562962962962963,194.25,2.25,1,2,16
ryangriffin/2541185,"Griffin, Ryan",1,0,77,210,0,0,NA,NA,NA,NA,NA,NA
ryanleaf/2501708,"Leaf, Ryan",1,10,77,235,0.13333333333333333,0.062063615205585725,0.4530612244897959,128.9,2.2,0.2,1.5,8
ryanlindley/2532894,"Lindley, Ryan",1,6,75,232,0,0.009308510638297872,0.52046783625731,125.33333333333333,2,0,1.1666666666666667,1.1666666666666667
ryanmallett/2495443,"Mallett, Ryan",1,0,78,250,0,0,NA,NA,NA,NA,NA,NA
ryannassib/2539961,"Nassib, Ryan",1,0,74,223,0,0,NA,NA,NA,NA,NA,NA
ryantannehill/2532956,"Tannehill, Ryan",1,16,76,216,0.9230769230769231,0.06405585913782635,0.5826446280991735,205.875,2.1875,0.75,0.8125,13.1875
samadkins/2508248,"Adkins, Sam",1,1,74,214,0,6,NA,0,1,0,0,6
sammygarza/2514687,"Garza, Sammy",1,2,73,184,0.5,0.16939890710382513,0.55,91.5,0.5,0.5,1,15.5
sandyosiecki/2522571,"Osiecki, Sandy",1,4,77,202,0,-0.03125,0.4117647058823529,16,0.25,0,0.25,-0.5
scottcampbell/2510992,"Campbell, Scott",1,5,72,196,1,-0.045871559633027525,0.5333333333333333,21.8,0,0.2,0.2,-1
scottotis/2502370,"Otis, Scott",1,0,77,230,0,0,NA,NA,NA,NA,NA,NA
scottsecules/2502888,"Secules, Scott",1,0,75,220,0,0,NA,NA,NA,NA,NA,NA
scotttinsley/2527454,"Tinsley, Scott",1,3,74,195,0.75,0.0031397174254317113,0.5581395348837209,212.33333333333334,2,1,1.3333333333333333,0.6666666666666666
scotttolzien/2495425,"Tolzien, Scott",1,0,74,213,0,0,NA,NA,NA,NA,NA,NA
scottzolak/2503861,"Zolak, Scott",1,6,77,235,0.5,0.1265597147950089,0.52,93.5,2.8333333333333335,0.3333333333333333,0.6666666666666666,11.833333333333334
seancanfield/497104,"Canfield, Sean",1,0,76,223,0,0,NA,NA,NA,NA,NA,NA
seankeenan/2504042,"Keenan, Sean",1,0,75,208,0,0,NA,NA,NA,NA,NA,NA
seanmannion/2552576,"Mannion, Sean",1,1,78,233,0,0,0.8571428571428571,31,0,0,0,0
seanpayton/2522906,"Payton, Sean",1,3,71,200,0,0.35443037974683544,0.34782608695652173,26.333333333333332,2.3333333333333335,0,0.3333333333333333,9.333333333333334
seansalisbury/2502809,"Salisbury, Sean",1,0,77,225,0,0,NA,NA,NA,NA,NA,NA
senecawallace/2505562,"Wallace, Seneca",1,0,71,205,0,0,NA,NA,NA,NA,NA,NA
shanematthews/2501913,"Matthews, Shane",1,0,75,199,0,0,NA,NA,NA,NA,NA,NA
shaunhill/2504833,"Hill, Shaun",1,0,75,230,0,0,NA,NA,NA,NA,NA,NA
shaunking/2501619,"King, Shaun",1,6,73,228,1.75,0.04342857142857143,0.6095890410958904,145.83333333333334,1.8333333333333333,1.1666666666666667,0.6666666666666666,6.333333333333333
shawnhalloran/2515667,"Halloran, Shawn",1,3,76,217,0,-0.034220532319391636,0.42857142857142855,87.66666666666667,1.6666666666666667,0,0.3333333333333333,-3
stangelbaugh/2500785,"Gelbaugh, Stan",1,0,75,215,0,0,NA,NA,NA,NA,NA,NA
stefanlefors/2506458,"LeFors, Stefan",1,0,72,201,0,0,NA,NA,NA,NA,NA,NA
stephenmorris/2550376,"Morris, Stephen",1,0,74,218,0,0,NA,NA,NA,NA,NA,NA
stevebartkowski/2509103,"Bartkowski, Steve",1,11,76,213,0.8666666666666667,0.009025270758122744,0.45098039215686275,151.0909090909091,1.7272727272727273,1.1818181818181819,1.3636363636363635,1.3636363636363635
stevedeberg/2500356,"DeBerg, Steve",1,0,75,230,0,0,NA,NA,NA,NA,NA,NA
stevedils/2512939,"Dils, Steve",1,1,73,190,0,0,NA,0,0,0,0,0
stevejoachim/2517543,"Joachim, Steve",1,1,75,215,0,0,NA,0,0,0,0,0
stevematthews/2501914,"Matthews, Steve",1,0,75,228,0,0,NA,NA,NA,NA,NA,NA
stevepelluer/2502440,"Pelluer, Steve",1,1,76,204,0,0,NA,0,0,0,0,0
stevepisarkiewicz/2523270,"Pisarkiewicz, Steve",1,0,74,205,0,0,NA,NA,NA,NA,NA,NA
steveramsey/2523725,"Ramsey, Steve",1,1,74,210,0,0,0,0,0,0,0,0
stevetensi/2527158,"Tensi, Steve",1,7,77,215,0.375,0.025974025974025976,0.475,77,0.8571428571428571,0.42857142857142855,1.1428571428571428,2
stevewalsh/2503524,"Walsh, Steve",1,8,75,215,0.5555555555555556,0.011670313639679067,0.502283105022831,171.375,1.375,0.625,1.125,2
steveyoung/2503843,"Young, Steve",1,5,74,215,0.375,0.24919786096256685,0.5217391304347826,187,4.2,0.6,1.6,46.6
stoneycase/2500026,"Case, Stoney",1,2,75,201,0,0.21052631578947367,0.5,9.5,0,0,0.5,2
t.j.yates/2508123,"Yates, T.J.",1,6,76,217,1,0.06006322444678609,0.6119402985074627,158.16666666666666,2.5,0.5,0.5,9.5
tarvarisjackson/2495863,"Jackson, Tarvaris",1,4,74,225,0.5,0.16210526315789472,0.5802469135802469,118.75,2,0.5,1,19.25
taylorheinicke/2553656,"Heinicke, Taylor",1,0,73,210,0,0,NA,NA,NA,NA,NA,NA
teddybridgewater/2543465,"Bridgewater, Teddy",1,13,74,215,1.1666666666666667,0.07159986296676944,0.6442786069651741,224.53846153846155,3,1.0769230769230769,0.9230769230769231,16.076923076923077
teemartin/2504246,"Martin, Tee",1,0,74,225,0,0,NA,NA,NA,NA,NA,NA
terryhanratty/2515763,"Hanratty, Terry",1,13,73,210,0.625,-0.0059382422802850355,0.39263803680981596,64.76923076923077,0.23076923076923078,0.38461538461538464,0.6153846153846154,-0.38461538461538464
terrynugent/2522302,"Nugent, Terry",1,0,76,218,0,0,NA,NA,NA,NA,NA,NA
thadlewis/497121,"Lewis, Thad",1,0,74,219,0,0,NA,NA,NA,NA,NA,NA
timhasselbeck/2504361,"Hasselbeck, Tim",1,2,73,214,0,0,NA,0,0,0,0,0
timrattay/2504237,"Rattay, Tim",1,1,72,200,0,-1,1,-4,0,0,0,-1
timriordan/2524208,"Riordan, Tim",1,1,73,185,0,3,0,0,0,0,0,3
timtebow/497135,"Tebow, Tim",1,9,75,245,1.6666666666666667,0.3470948012232416,0.5,72.66666666666667,0.6666666666666666,0.5555555555555556,0.3333333333333333,25.22222222222222
timvangalder/2527866,"Van Galder, Tim",1,0,74,200,0,0,NA,NA,NA,NA,NA,NA
toddmarinovich/2520146,"Marinovich, Todd",1,1,76,220,3,0.05761316872427984,0.575,243,0,3,0,14
toddphilcox/2502469,"Philcox, Todd",1,2,76,218,0,0,0,0,1,0,0.5,0
toddsantos/2524913,"Santos, Todd",1,0,74,207,0,0,NA,NA,NA,NA,NA,NA
tombrady/2504211,"Brady, Tom",1,1,76,225,0,0,0.3333333333333333,6,0,0,0,0
