Player Id,Name,Retired,Age,Height (inches),Weight (lbs),First_Year,Last_Year,Experience,Total_Games,Passes Completed,Passes Attempted,Passing Yards,Sacks,Ints,TD Passes,Rushing Yards,TD_INT,RUN_PASS,Completion_Percentage,Era
jackthompson/2527335,"Thompson, Jack",1,61,75,217,1979,1984,6,51,449,845,5315,85,45,33,262,0.7333333333333333,0.04929444967074318,0.5313609467455621,1970-1980
jacobybrissett/2555261,"Brissett, Jacoby",0,24,76,235,2016,2016,1,3,34,55,400,6,0,0,83,0,0.2075,0.6181818181818182,2010+
jakedelhomme/2500361,"Delhomme, Jake",1,42,74,215,1998,2011,14,103,1741,2932,20975,168,101,126,328,1.2475247524752475,0.01563766388557807,0.5937926330150068,1990-1999
jakerudock/2556232,"Rudock, Jake",0,24,75,207,2016,2016,1,0,0,0,0,0,0,0,0,0,0,NA,2010+
jameillshowers/2553600,"Showers, Jameill",0,25,74,230,2015,2015,1,0,0,0,0,0,0,0,0,0,0,NA,2010+
jameiswinston/2552033,"Winston, Jameis",0,23,76,231,2015,2016,2,32,657,1102,8132,62,33,50,378,1.5151515151515151,0.04648303000491884,0.5961887477313974,2010+
jamesharris/2515950,"Harris, James",1,69,76,210,1970,1981,12,79,592,1113,7866,92,58,44,342,0.7586206896551724,0.043478260869565216,0.531895777178796,1970-1980
jamesritchey/2502676,"Ritchey, James",1,43,74,220,1996,1997,2,1,2,2,15,1,0,0,6,0,0.4,1,1990-1999
jamiemartin/2501888,"Martin, Jamie",1,47,74,205,1993,2008,16,53,355,541,3814,36,21,20,16,0.9523809523809523,0.004195070791819612,0.6561922365988909,1990-1999
jaredgoff/2555334,"Goff, Jared",0,22,76,215,2016,2016,1,7,112,205,1089,26,7,5,16,0.7142857142857143,0.014692378328741965,0.5463414634146342,2010+
jariousjackson/2504292,"Jackson, Jarious",1,40,72,228,2000,2003,4,5,11,22,114,2,1,0,15,0,0.13157894736842105,0.5,2000-2010
jasoncampbell/2506364,"Campbell, Jason",1,35,77,235,2005,2014,10,90,1519,2518,16771,170,60,87,1204,1.45,0.07179059090095999,0.6032565528196981,2000-2010
jasonfife/2505741,"Fife, Jason",1,36,76,226,2006,2006,1,0,0,0,0,0,0,0,0,0,0,NA,2000-2010
jasongarrett/2500770,"Garrett, Jason",1,51,74,200,1993,2004,12,40,165,294,2042,20,5,11,11,2.2,0.0053868756121449556,0.5612244897959183,1990-1999
jasongesser/2505383,"Gesser, Jason",1,38,73,204,2003,2003,1,0,0,0,0,0,0,0,0,0,0,NA,2000-2010
jaybarker/2499535,"Barker, Jay",1,45,75,220,1995,1996,2,0,0,0,0,0,0,0,0,0,0,NA,1990-1999
jaycutler/2495824,"Cutler, Jay",0,34,75,231,2006,2016,11,139,2782,4491,32467,302,146,208,1650,1.4246575342465753,0.05082083346166877,0.6194611445112447,2000-2010
jayfiedler/2500619,"Fiedler, Jay",1,45,74,225,1994,2005,12,76,1008,1717,11844,114,66,69,854,1.0454545454545454,0.07210401891252956,0.5870704717530577,1990-1999
jayschroeder/2502859,"Schroeder, Jay",1,55,76,215,1984,1994,11,118,1426,2808,20063,208,108,114,761,1.0555555555555556,0.03793051886557344,0.5078347578347578,1980-1990
jayvenuto/2527934,"Venuto, Jay",1,59,73,197,1981,1981,1,0,0,0,0,0,0,0,0,0,0,NA,1980-1990
jaywalker/2528101,"Walker, Jay",1,45,75,229,1994,1997,4,1,2,2,31,0,0,0,0,0,0,1,1990-1999
jeffbaker/2499500,"Baker, Jeff",1,42,75,215,1998,1998,1,0,0,0,0,0,0,0,0,0,0,NA,1990-1999
jeffcarlson/2499990,"Carlson, Jeff",1,51,75,215,1990,1992,3,7,49,114,636,14,9,2,57,0.2222222222222222,0.08962264150943396,0.4298245614035088,1990-1999
jeffchristensen/2511457,"Christensen, Jeff",1,57,75,202,1983,1987,5,4,24,58,297,5,3,1,39,0.3333333333333333,0.13131313131313133,0.41379310344827586,1980-1990
jefffrancis/2500696,"Francis, Jeff",1,50,76,215,1990,1992,3,1,2,2,26,0,0,0,0,0,0,1,1990-1999
jeffgarcia/2500758,"Garcia, Jeff",1,47,73,205,1999,2011,13,125,2264,3676,25537,181,83,161,2140,1.9397590361445782,0.08379997650467949,0.6158868335146899,2000-2010
jeffgeorge/2500788,"George, Jeff",1,49,76,214,1990,2004,15,131,2298,3967,27602,358,113,154,307,1.3628318584070795,0.011122382436055359,0.579279052180489,1990-1999
jeffkelly/2505197,"Kelly, Jeff",1,37,73,212,2002,2002,1,0,0,0,0,0,0,0,0,0,0,NA,2000-2010
jeffkemp/2501589,"Kemp, Jeff",1,57,72,201,1981,1991,11,95,466,887,6084,67,38,39,438,1.0263157894736843,0.07199211045364892,0.5253664036076663,1980-1990
jeffknapple/2518630,"Knapple, Jeff",1,60,74,200,1980,1980,1,2,1,4,15,0,0,0,0,0,0,0.25,1980-1990
jeffkomlo/2518712,"Komlo, Jeff",1,NA,74,200,1979,1983,5,25,218,437,2603,48,28,12,121,0.42857142857142855,0.04648482520169036,0.4988558352402746,1970-1980
jefflewis/2501745,"Lewis, Jeff",1,NA,74,211,1996,2000,5,12,28,54,210,10,2,0,78,0,0.37142857142857144,0.5185185185185185,1990-1999
jeffquinn/2523656,"Quinn, Jeff",1,59,75,205,1982,1982,1,0,0,0,0,0,0,0,0,0,0,NA,1980-1990
jeffvanraaphorst/2527883,"Van Raaphorst, Jeff",1,53,73,210,1987,1987,1,2,18,34,174,3,2,1,6,0.5,0.034482758620689655,0.5294117647058824,1980-1990
jerrygolsteyn/2515026,"Golsteyn, Jerry",1,62,76,207,1977,1984,8,21,92,217,1077,31,13,2,-4,0.15384615384615385,-0.003714020427112349,0.423963133640553,1970-1980
jerryrhome/2524041,"Rhome, Jerry",1,75,72,190,1970,1971,2,25,71,149,830,10,9,3,25,0.3333333333333333,0.030120481927710843,0.47651006711409394,1970-1980
jerrytagge/2526982,"Tagge, Jerry",1,67,74,220,1972,1974,3,18,136,281,1583,17,17,3,117,0.17647058823529413,0.0739102969046115,0.48398576512455516,1970-1980
jessepalmer/2504732,"Palmer, Jesse",1,38,74,219,2001,2005,5,8,63,120,562,16,4,3,20,0.75,0.03558718861209965,0.525,2000-2010
jimballard/2499514,"Ballard, Jim",1,45,75,223,1994,1997,4,0,0,0,0,0,0,0,0,0,0,NA,1990-1999
jimbobtaylor/2527093,"Taylor, Jim Bob",1,57,74,205,1983,1983,1,8,1,2,20,0,1,0,0,0,0,0.5,1980-1990
jimdelgaizo/2512747,"Del Gaizo, Jim",1,70,73,198,1972,1975,4,14,35,83,496,7,8,3,14,0.375,0.028225806451612902,0.42168674698795183,1970-1980
jimeverett/2500577,"Everett, Jim",1,54,77,212,1986,1997,12,158,2841,4923,34837,257,175,203,596,1.16,0.017108246978786924,0.5770871419865935,1980-1990
jimfassel/2513863,"Fassel, Jim",1,67,73,210,1972,1972,1,0,0,0,0,0,0,0,0,0,0,NA,1970-1980
jimharbaugh/2501019,"Harbaugh, Jim",1,53,75,215,1987,2001,15,177,2305,3918,26288,361,117,129,2787,1.1025641025641026,0.10601795496043823,0.5883103624298112,1980-1990
jimhart/2516025,"Hart, Jim",1,73,73,215,1970,1984,15,161,2131,4105,27944,230,184,167,131,0.907608695652174,0.004687947323217864,0.5191230207064556,1970-1980
jimkelly/2501579,"Kelly, Jim",1,57,75,226,1986,1996,11,160,2874,4779,35467,323,175,237,1049,1.3542857142857143,0.029576789691826203,0.6013810420590081,1980-1990
jimmygaroppolo/2543801,"Garoppolo, Jimmy",0,25,74,225,2014,2016,3,17,63,94,690,8,0,5,10,5,0.014492753623188406,0.6702127659574468,2010+
jimward/2528222,"Ward, Jim",1,72,74,196,1971,1971,1,2,1,1,4,0,0,0,0,0,0,1,1970-1980
jimzorn/2529688,"Zorn, Jim",1,64,74,200,1976,1987,12,140,1669,3149,21115,213,141,111,1504,0.7872340425531915,0.07122898413450154,0.5300095268339156,1970-1980
joebarnes/2509020,"Barnes, Joe",1,65,71,205,1974,1974,1,3,2,9,29,3,1,0,19,0,0.6551724137931034,0.2222222222222222,1970-1980
joecallahan/2556492,"Callahan, Joe",0,24,73,216,2016,2016,1,0,0,0,0,0,0,0,0,0,0,NA,2010+
joeferguson/2513953,"Ferguson, Joe",1,67,73,195,1973,1990,18,186,2369,4519,29817,312,209,196,1217,0.937799043062201,0.04081564208337526,0.5242310245629564,1970-1980
joeflacco/382,"Flacco, Joe",0,32,78,245,2008,2016,9,138,2915,4742,32639,290,117,182,712,1.5555555555555556,0.021814393823340175,0.6147195276254744,2000-2010
joegermaine/2500795,"Germaine, Joe",1,41,74,220,1999,2002,4,3,9,16,136,3,2,1,0,0.5,0,0.5625,2000-2010
joegilliam/2514891,"Gilliam, Joe",1,NA,74,187,1972,1975,4,19,116,281,1755,9,15,8,43,0.5333333333333333,0.0245014245014245,0.4128113879003559,1970-1980
joehamilton/2504199,"Hamilton, Joe",1,40,70,190,2000,2004,5,1,0,0,0,1,0,0,-2,0,-2,NA,2000-2010
joekapp/2518137,"Kapp, Joe",1,79,74,215,1970,1970,1,11,98,219,1104,27,17,3,71,0.17647058823529413,0.06431159420289854,0.4474885844748858,1970-1980
joenamath/2521943,"Namath, Joe",1,74,74,200,1970,1977,8,71,860,1719,12176,96,116,76,21,0.6551724137931034,0.0017247043363994743,0.5002908667830134,1970-1980
joepisarcik/2523269,"Pisarcik, Joe",1,64,76,220,1977,1984,8,61,425,898,5552,112,48,24,147,0.5,0.026476945244956772,0.4732739420935412,1970-1980
joereed/2523867,"Reed, Joe",1,69,73,195,1972,1979,8,49,225,513,2825,59,31,18,484,0.5806451612903226,0.1713274336283186,0.43859649122807015,1970-1980
joetheismann/2527196,"Theismann, Joe",1,67,72,192,1974,1985,12,167,2044,3602,25206,340,138,160,1815,1.1594202898550725,0.07200666507974292,0.5674625208217657,1970-1980
joewebb/1037347,"Webb, Joe",0,30,76,235,2010,2016,7,70,88,152,853,11,5,3,272,0.6,0.31887456037514655,0.5789473684210527,2010+
joeyharrington/2505011,"Harrington, Joey",1,38,76,210,2002,2008,7,81,1424,2538,14693,124,85,79,402,0.9294117647058824,0.027359967331382292,0.5610717100078803,2000-2010
johnbeck/2507171,"Beck, John",1,35,74,217,2007,2012,6,9,140,239,1417,26,7,3,55,0.42857142857142855,0.03881439661256175,0.5857740585774058,2000-2010
johnelway/2500547,"Elway, John",1,56,75,215,1983,1998,16,233,4093,7202,51190,515,223,300,3374,1.345291479820628,0.06591131080289118,0.5683143571230214,1980-1990
johnfourcade/2514290,"Fourcade, John",1,56,73,208,1987,1990,4,24,159,313,2312,27,15,14,302,0.9333333333333333,0.13062283737024222,0.5079872204472844,1980-1990
johnhadl/2515554,"Hadl, John",1,77,73,214,1970,1977,8,108,1093,2103,13880,153,119,96,383,0.8067226890756303,0.02759365994236311,0.519733713742273,1970-1980
johnmccarthy/2520526,"McCarthy, John",1,56,76,212,1987,1987,1,0,0,0,0,0,0,0,0,0,0,NA,1980-1990
johnnavarre/2506020,"Navarre, John",1,36,78,243,2004,2006,3,2,32,64,342,5,5,2,0,0.4,0,0.5,2000-2010
johnnyjohnson/2501432,"Johnson, Johnny",1,44,73,202,1996,1996,1,0,0,0,0,0,0,0,0,0,0,NA,1990-1999
johnnymanziel/2543462,"Manziel, Johnny",0,24,72,210,2014,2015,2,14,147,258,1675,22,7,7,259,1,0.1546268656716418,0.5697674418604651,2010+
johnnyunitas/2527792,"Unitas, Johnny",1,NA,73,194,1970,1973,4,39,365,701,4516,60,39,23,36,0.5897435897435898,0.007971656333038087,0.5206847360912982,1970-1980
johnpaci/2502380,"Paci, John",1,44,75,218,1996,1996,1,0,0,0,0,0,0,0,0,0,0,NA,1990-1999
johnpaye/2522896,"Paye, John",1,52,75,205,1988,1988,1,0,0,0,0,0,0,0,0,0,0,NA,1980-1990
johnreaves/2523820,"Reaves, John",1,67,75,210,1972,1987,16,51,286,616,3617,63,34,17,195,0.5,0.053912081835775505,0.4642857142857143,1970-1980
johnwalsh/2503523,"Walsh, John",1,44,76,215,1995,1995,1,0,0,0,0,0,0,0,0,0,0,NA,1990-1999
johnwalton/2528196,"Walton, John",1,69,74,210,1976,1979,4,15,31,65,338,1,3,3,-4,1,-0.011834319526627219,0.47692307692307695,1970-1980
jonathanquinn/2502570,"Quinn, Jonathan",1,42,78,240,1998,2004,7,17,117,223,1161,30,7,4,151,0.5714285714285714,0.13006029285099052,0.5246636771300448,1990-1999
jonkitna/2501630,"Kitna, Jon",1,44,74,220,1997,2013,17,141,2677,4442,29745,323,165,169,956,1.0242424242424242,0.03213985543788872,0.6026564610535795,1990-1999
jordanpalmer/2507237,"Palmer, Jordan",1,33,77,230,2008,2014,7,5,11,18,66,4,2,0,3,0,0.045454545454545456,0.6111111111111112,2000-2010
joshharris/2534538,"Harris, Josh",1,34,73,238,2004,2004,1,0,0,0,0,0,0,0,0,0,0,NA,2000-2010
joshmccown/2505076,"McCown, Josh",0,37,76,218,2002,2016,15,82,1254,2121,14242,189,69,79,952,1.144927536231884,0.06684454430557506,0.5912305516265912,2000-2010
joshuanesbitt/2530723,"Nesbitt, Joshua",1,29,73,213,2011,2011,1,0,0,0,0,0,0,0,0,0,0,NA,2010+
keithnull/238471,"Null, Keith",1,31,76,219,2009,2010,2,4,73,119,566,13,9,3,6,0.3333333333333333,0.01060070671378092,0.6134453781512605,2000-2010
kellenclemens/2506895,"Clemens, Kellen",0,34,74,220,2006,2016,11,56,344,630,4017,66,20,16,232,0.8,0.05775454319143639,0.546031746031746,2000-2010
kellenmoore/2532917,"Moore, Kellen",0,27,72,200,2012,2015,4,3,61,104,779,5,6,4,-1,0.6666666666666666,-0.0012836970474967907,0.5865384615384616,2010+
kenanderson/2508498,"Anderson, Ken",1,68,74,212,1971,1986,16,192,2654,4475,32838,398,160,197,2220,1.23125,0.06760460442170656,0.593072625698324,1970-1980
kenjohnson/2517690,"Johnson, Ken",1,66,74,205,1977,1977,1,0,0,0,0,0,0,0,0,0,0,NA,1970-1980
kenkarcher/2518144,"Karcher, Ken",1,53,75,205,1987,1988,2,4,62,114,756,5,4,6,3,1.5,0.003968253968253968,0.543859649122807,1980-1990
keno'brien/2502323,"O'Brien, Ken",1,56,76,210,1983,1993,11,128,2083,3554,24806,350,97,128,394,1.3195876288659794,0.01588325405143917,0.5861001688238604,1980-1990
kentnix/2522175,"Nix, Kent",1,73,74,195,1970,1972,3,21,84,201,1047,17,16,9,15,0.5625,0.014326647564469915,0.417910447761194,1970-1980
kerwinbell/2499604,"Bell, Kerwin",1,51,75,210,1988,1997,10,1,5,5,75,0,0,1,-1,1,-0.013333333333333334,1,1980-1990
kevindaft/2500269,"Daft, Kevin",1,41,73,207,1999,2001,3,0,0,0,0,0,0,0,0,0,0,NA,2000-2010
keviningram/2517164,"Ingram, Kevin",1,55,72,178,1987,1987,1,2,1,2,5,1,0,1,14,1,2.8,0.5,1980-1990
kevinkolb/2507169,"Kolb, Kevin",1,32,75,218,2007,2012,6,34,449,755,5206,77,25,28,229,1.12,0.043987706492508646,0.5947019867549669,2000-2010
kevino'connell/371,"O'Connell, Kevin",1,32,77,225,2008,2011,4,2,4,6,23,1,0,0,-6,0,-0.2608695652173913,0.6666666666666666,2000-2010
kevinthompson/2504035,"Thompson, Kevin",1,39,77,236,2000,2000,1,1,1,1,8,0,0,0,0,0,0,1,2000-2010
kimhammond/2515715,"Hammond, Kim",1,72,73,190,1970,1970,1,0,0,0,0,0,0,0,0,0,0,NA,1970-1980
kirkcousins/2532820,"Cousins, Kirk",0,28,75,210,2012,2016,5,46,1025,1556,12113,65,42,72,200,1.7142857142857142,0.016511186328737718,0.6587403598971723,2010+
kirkfarmer/2505406,"Farmer, Kirk",1,37,77,218,2003,2003,1,0,0,0,0,0,0,0,0,0,0,NA,2000-2010
kliffkingsbury/2505539,"Kingsbury, Kliff",1,37,75,220,2005,2005,1,1,1,2,17,0,0,0,0,0,0,0.5,2000-2010
koydetmer/2500378,"Detmer, Koy",1,43,73,195,1998,2005,8,103,184,354,1944,12,14,10,30,0.7142857142857143,0.015432098765432098,0.519774011299435,1990-1999
kurtkittner/2505140,"Kittner, Kurt",1,37,74,211,2002,2005,4,7,44,114,391,5,6,2,13,0.3333333333333333,0.03324808184143223,0.38596491228070173,2000-2010
kurtwarner/2503540,"Warner, Kurt",1,45,74,214,1998,2009,12,124,2666,4070,32344,260,128,208,286,1.625,0.008842443729903537,0.655036855036855,1990-1999
kylemackey/2519921,"Mackey, Kyle",1,55,75,220,1984,1989,6,7,68,134,729,7,6,3,101,0.5,0.13854595336076816,0.5074626865671642,1980-1990
kyleorton/2506444,"Orton, Kyle",1,34,76,228,2005,2014,10,87,1613,2712,18037,165,69,101,296,1.463768115942029,0.016410711315628986,0.5947640117994101,2000-2010
landryjones/2539287,"Jones, Landry",0,28,76,225,2013,2016,4,15,85,141,1071,6,6,7,-9,1.1666666666666667,-0.008403361344537815,0.6028368794326241,2010+
langcampbell/2506286,"Campbell, Lang",1,35,73,199,2006,2006,1,0,0,0,0,0,0,0,0,0,0,NA,2000-2010
larrycipa/2511498,"Cipa, Larry",1,65,75,209,1974,1975,2,8,34,92,424,7,3,1,37,0.3333333333333333,0.08726415094339622,0.3695652173913043,1970-1980
larryfortner/2514263,"Fortner, Larry",1,61,76,209,1979,1980,2,0,0,0,0,0,0,0,0,0,0,NA,1970-1980
larrylawrence/2519183,"Lawrence, Larry",1,NA,73,208,1974,1976,3,9,9,31,79,6,4,0,36,0,0.45569620253164556,0.2903225806451613,1970-1980
leesaltz/2502811,"Saltz, Lee",1,53,73,200,1992,1992,1,0,0,0,0,0,0,0,0,0,0,NA,1990-1999
lendawson/2512662,"Dawson, Len",1,81,72,190,1970,1975,6,71,751,1284,9196,143,56,53,206,0.9464285714285714,0.02240104393214441,0.5848909657320872,1970-1980
leohart/2516029,"Hart, Leo",1,68,75,203,1971,1972,2,3,6,16,53,4,3,0,19,0,0.3584905660377358,0.375,1970-1980
loganthomas/2543767,"Thomas, Logan",0,25,78,250,2014,2016,3,2,1,9,81,2,0,1,0,1,0,0.1111111111111111,2010+
lukemccown/2506053,"McCown, Luke",0,35,76,217,2004,2016,13,62,216,356,2370,34,15,9,177,0.6,0.07468354430379746,0.6067415730337079,2000-2010
lynndickey/2512900,"Dickey, Lynn",1,67,75,214,1971,1985,15,149,1690,3020,22609,292,173,139,105,0.8034682080924855,0.004644168251581229,0.5596026490066225,1970-1980
marcusmariota/2552466,"Mariota, Marcus",0,23,76,222,2015,2016,2,27,506,821,6244,61,19,45,601,2.3684210526315788,0.09625240230621397,0.6163215590742996,2010+
markhartsell/2501071,"Hartsell, Mark",1,43,76,225,2000,2000,1,1,0,1,0,0,0,0,0,0,0,0,2000-2010
markmalone/2520038,"Malone, Mark",1,58,76,223,1980,1989,10,73,839,1648,10175,86,81,60,628,0.7407407407407407,0.06171990171990172,0.5091019417475728,1980-1990
markmanges/2520057,"Manges, Mark",1,61,74,210,1978,1978,1,1,0,0,0,0,0,0,0,0,0,NA,1970-1980
markreed/2523870,"Reed, Mark",1,58,75,201,1982,1984,3,1,6,10,34,0,1,0,27,0,0.7941176470588235,0.6,1980-1990
markvlasic/2503477,"Vlasic, Mark",1,53,75,206,1987,1993,7,15,75,142,762,6,5,4,-1,0.8,-0.0013123359580052493,0.528169014084507,1980-1990
mattcassel/2506562,"Cassel, Matt",0,35,76,228,2005,2016,12,103,1546,2624,17287,201,79,103,1012,1.3037974683544304,0.05854110024874183,0.5891768292682927,2000-2010
mattcavanaugh/2500034,"Cavanaugh, Matt",1,60,74,212,1978,1991,14,111,301,568,4260,60,29,28,210,0.9655172413793104,0.04929577464788732,0.5299295774647887,1970-1980
mattflynn/367,"Flynn, Matt",0,31,74,225,2008,2015,8,51,219,357,2541,39,11,17,69,1.5454545454545454,0.02715466351829988,0.6134453781512605,2000-2010
matthasselbeck/2501078,"Hasselbeck, Matt",0,41,76,235,1999,2015,17,209,3222,5330,36638,360,153,212,1231,1.3856209150326797,0.03359899557836126,0.6045028142589118,2000-2010
matthewstafford/79860,"Stafford, Matthew",0,29,75,226,2009,2016,8,109,2634,4285,30303,242,108,187,851,1.7314814814814814,0.028083028083028084,0.6147024504084014,2000-2010
mattkofler/2518686,"Kofler, Matt",1,NA,75,192,1982,1985,4,41,91,202,1156,33,11,7,159,0.6363636363636364,0.1375432525951557,0.4504950495049505,1980-1990
mattleinart/2506878,"Leinart, Matt",1,34,77,225,2006,2012,7,33,366,641,4065,30,21,15,89,0.7142857142857143,0.02189421894218942,0.5709828393135725,2000-2010
mattmauck/2505966,"Mauck, Matt",1,38,74,220,2004,2005,2,2,15,27,136,1,1,0,39,0,0.2867647058823529,0.5555555555555556,2000-2010
mattmcgloin/2542065,"McGloin, Matt",0,27,73,210,2013,2016,4,13,161,277,1868,9,11,11,27,1,0.014453961456102784,0.5812274368231047,2010+
mattmoore/2507282,"Moore, Matt",0,32,75,225,2007,2016,10,45,508,856,6077,67,31,41,84,1.3225806451612903,0.013822609840381767,0.5934579439252337,2000-2010
mattryan/310,"Ryan, Matt",0,32,76,217,2008,2016,9,142,3288,5064,37701,255,114,240,880,2.1052631578947367,0.023341555926898492,0.6492890995260664,2000-2010
mattschaub/2505982,"Schaub, Matt",0,35,78,245,2004,2016,13,145,2093,3274,24867,178,90,133,360,1.4777777777777779,0.014477017734346724,0.6392791692119731,2000-2010
mattsimms/2534889,"Simms, Matt",1,28,75,210,2013,2014,2,4,19,39,195,4,1,1,39,1,0.2,0.48717948717948717,2010+
maxhall/497112,"Hall, Max",1,31,73,205,2010,2010,1,6,39,78,370,14,6,1,-5,0.16666666666666666,-0.013513513513513514,0.5,2010+
mikecherry/2500057,"Cherry, Mike",1,43,76,225,1997,2000,4,2,0,1,0,1,0,0,-5,0,-5,0,1990-1999
mikeelkins/2500531,"Elkins, Mike",1,50,75,221,1989,1992,4,1,1,2,5,0,1,0,0,0,0,0.5,1980-1990
mikeernst/2513692,"Ernst, Mike",1,66,73,190,1972,1974,3,2,1,4,10,0,0,0,4,0,0.4,0.25,1970-1980
mikeford/2514231,"Ford, Mike",1,58,75,220,1981,1982,2,0,0,0,0,0,0,0,0,0,0,NA,1980-1990
mikeglennon/2539275,"Glennon, Mike",0,27,78,225,2013,2016,4,21,374,630,4100,56,15,30,86,2,0.020975609756097562,0.5936507936507937,2010+
mikekafka/497117,"Kafka, Mike",1,29,75,230,2010,2014,5,4,11,16,107,1,2,0,0,0,0,0.6875,2010+
mikekelley/2518271,"Kelley, Mike",1,57,75,195,1987,1987,1,3,17,29,305,1,0,1,17,1,0.05573770491803279,0.5862068965517241,1980-1990
mikekerrigan/2518378,"Kerrigan, Mike",1,57,75,205,1983,1984,2,2,7,15,85,0,1,0,14,0,0.16470588235294117,0.4666666666666667,1980-1990
mikekirkland/2518558,"Kirkland, Mike",1,62,73,195,1976,1978,3,16,19,41,211,11,8,1,35,0.125,0.16587677725118483,0.4634146341463415,1970-1980
mikemachurek/2519904,"Machurek, Mike",1,56,73,205,1982,1984,3,4,14,43,193,1,6,0,9,0,0.046632124352331605,0.32558139534883723,1980-1990
mikenorseth/2502307,"Norseth, Mike",1,52,74,200,1987,1990,4,1,0,0,0,0,0,0,5,0,5,NA,1980-1990
mikenott/2522285,"Nott, Mike",1,65,75,203,1976,1976,1,1,4,10,46,1,0,0,0,0,0,0.4,1970-1980
mikepagel/2522660,"Pagel, Mike",1,56,74,201,1982,1993,12,130,733,1470,9203,112,63,48,800,0.7619047619047619,0.0869281755949147,0.49863945578231295,1980-1990
mikepawlawski/2502430,"Pawlawski, Mike",1,47,73,205,1992,1992,1,0,0,0,0,0,0,0,0,0,0,NA,1990-1999
mikephipps/2523199,"Phipps, Mike",1,69,75,208,1970,1981,12,117,863,1751,10243,163,105,54,1255,0.5142857142857142,0.12252269842819487,0.49286122215876643,1970-1980
mikequinn/2502571,"Quinn, Mike",1,43,76,216,1997,2003,7,4,2,3,20,0,0,0,-6,0,-0.3,0.6666666666666666,1990-1999
mikerae/2523687,"Rae, Mike",1,65,72,193,1976,1981,6,28,124,249,1536,59,14,12,300,0.8571428571428571,0.1953125,0.4979919678714859,1970-1980
mikereilly/2507592,"Reilly, Mike",1,32,75,212,2009,2009,1,0,0,0,0,0,0,0,0,0,0,NA,2000-2010
miketaliaferro/2526999,"Taliaferro, Mike",1,75,74,202,1970,1972,3,16,94,206,1047,21,15,5,30,0.3333333333333333,0.02865329512893983,0.4563106796116505,1970-1980
miketeel/237678,"Teel, Mike",1,31,75,230,2009,2009,1,0,0,0,0,0,0,0,0,0,0,NA,2000-2010
miketomczak/2503373,"Tomczak, Mike",1,54,73,210,1985,1999,15,185,1248,2337,16079,114,106,88,526,0.8301886792452831,0.032713477206293924,0.5340179717586649,1980-1990
mikevick/2504531,"Vick, Mike",0,36,72,210,2001,2015,15,143,1807,3217,22464,316,88,133,6109,1.5113636363636365,0.27194622507122507,0.5617034504196456,2000-2010
mikewells/2528512,"Wells, Mike",1,65,77,225,1975,1977,3,7,0,0,0,0,0,0,0,0,0,NA,1970-1980
natedavis/80634,"Davis, Nate",1,30,73,226,2009,2009,1,0,0,0,0,0,0,0,0,0,0,NA,2000-2010
natesudfeld/2555427,"Sudfeld, Nate",0,23,78,235,2016,2016,1,0,0,0,0,0,0,0,0,0,0,NA,2010+
nathanenderle/2495149,"Enderle, Nathan",1,29,76,240,2011,2011,1,0,0,0,0,0,0,0,0,0,0,NA,2010+
nealjeffrey/2517462,"Jeffrey, Neal",1,63,73,180,1976,1977,2,5,2,2,11,0,0,0,0,0,0,1,1970-1980
neilgraff/2515140,"Graff, Neil",1,67,75,205,1974,1978,5,29,25,48,288,5,3,2,5,0.6666666666666666,0.017361111111111112,0.5208333333333334,1970-1980
neilo'donnell/2502324,"O'Donnell, Neil",1,50,75,228,1990,2003,14,125,1865,3229,21690,259,68,120,446,1.7647058823529411,0.020562471184877824,0.5775781975843914,1990-1999
nickfoles/2532842,"Foles, Nick",0,28,78,243,2012,2016,5,42,776,1285,9215,75,27,56,347,2.074074074074074,0.03765599565925122,0.6038910505836576,2010+
norrisweese/2528452,"Weese, Norris",1,NA,73,195,1976,1979,4,57,143,251,1887,36,14,7,362,0.5,0.19183889772125065,0.5697211155378487,1970-1980
parnelldickinson/2512906,"Dickinson, Parnell",1,64,74,185,1976,1976,1,8,15,39,210,14,5,1,103,0.2,0.49047619047619045,0.38461538461538464,1970-1980
patbarnes/2499545,"Barnes, Pat",1,42,75,215,1997,1999,3,1,0,0,0,0,0,0,0,0,0,NA,1990-1999
patdevlin/2530762,"Devlin, Pat",0,29,75,220,2011,2015,5,0,0,0,0,0,0,0,0,0,0,NA,2010+
pathaden/2515552,"Haden, Pat",1,64,71,182,1976,1981,6,64,720,1341,9160,114,58,52,594,0.896551724137931,0.0648471615720524,0.5369127516778524,1970-1980
pato'hara/2502326,"O'Hara, Pat",1,48,75,205,1991,1991,1,0,0,0,0,0,0,0,0,0,0,NA,1990-1999
patrickramsey/2505223,"Ramsey, Patrick",1,38,74,225,2002,2010,9,37,511,913,5930,79,30,35,89,1.1666666666666667,0.015008431703204048,0.5596933187294633,2000-2010
paulkelly/2518298,"Kelly, Paul",1,53,73,205,1987,1987,1,0,0,0,0,0,0,0,0,0,0,NA,1980-1990
paxtonlynch/2555316,"Lynch, Paxton",0,23,79,244,2016,2016,1,3,49,83,497,9,1,2,25,2,0.05030181086519115,0.5903614457831325,2010+
perryklein/2501632,"Klein, Perry",1,46,74,218,1994,1995,2,2,0,1,0,2,0,0,0,0,0,0,1990-1999
petebeathard/2509249,"Beathard, Pete",1,75,73,200,1970,1975,6,34,107,247,1675,18,20,11,45,0.55,0.026865671641791045,0.4331983805668016,1970-1980
