Player_ID,Name,Retired,Debut_Age,Height (inches),Weight (lbs),First_Year,Career_Time,Career_Games,Debut_Year_Games,Three_Year_Games,TD_INT,Debut_TD_INT,Three_Year_TD_INT,Career_Run_Pass,Debut_Run_Pass,Three_Year_Run_Pass,Career_Completion_Percentage,Debut_Completion_Percentage,Three_Year_Completion_Percentage,Career_Yards_PG,Debut_Yards_PG,Three_Year_Yards_PG,Career_Sacks_PG,Debut_Sacks_PG,Three_Year_Sacks_PG,Career_TD_PG,Debut_TD_PG,Three_Year_TD_PG,Career_Ints_PG,Debut_Ints_PG,Three_Year_Ints_PG,Career_Rush_PG,Debut_Rush_PG,Three_Year_Rush_PG
chrisdittoe/2500407,"Dittoe, Chris",1,25,77,232,1998,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
chrisredman/2504314,"Redman, Chris",1,23,75,225,2000,12,30,2,8,1.5,0,2.3333333333333335,0.007864108210128971,0,0.007597340930674264,0.572,0.6666666666666666,0.5351351351351351,105.96666666666667,9.5,131.625,1.1333333333333333,0,1.375,0.7,0,0.875,0.4666666666666667,0,0.375,0.8333333333333334,0,1
christianhackenberg/2555416,"Hackenberg, Christian",0,22,76,228,2016,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
christianponder/2495215,"Ponder, Christian",0,24,74,230,2011,6,38,11,36,1.0555555555555556,1,1.1176470588235294,0.09597476719735656,0.1181867242309768,0.09679925419515227,0.597918637653737,0.5429553264604811,0.6021717670286278,175.21052631578948,168.45454545454547,178.77777777777777,2.5,2.727272727272727,2.4722222222222223,1,1.1818181818181819,1.0555555555555556,0.9473684210526315,1.1818181818181819,0.9444444444444444,16.81578947368421,19.90909090909091,17.305555555555557
chrisweinke/2504686,"Weinke, Chris",1,29,76,232,2001,7,29,15,21,0.5769230769230769,0.5789473684210527,0.5,0.03790983606557377,0.04367110201296486,0.04403728704596593,0.5444287729196051,0.5425925925925926,0.5363321799307958,134.6206896551724,195.4,148.14285714285714,1.6206896551724137,1.7333333333333334,1.5238095238095237,0.5172413793103449,0.7333333333333333,0.5238095238095238,0.896551724137931,1.2666666666666666,1.0476190476190477,5.103448275862069,8.533333333333333,6.523809523809524
cleolemon/2504793,"Lemon, Cleo",1,25,74,215,2004,5,15,0,4,1.1428571428571428,0,2,0.04851258581235698,0,0.01699029126213592,0.5567282321899736,NA,0.5588235294117647,145.66666666666666,NA,103,2,NA,1.25,0.5333333333333333,NA,0.5,0.4666666666666667,NA,0.25,7.066666666666666,NA,1.75
cliffolander/2522428,"Olander, Cliff",1,23,77,191,1977,5,15,2,15,0,0,0,0.216,0.39473684210526316,0.216,0.5,0.4375,0.5,8.333333333333334,38,8.333333333333334,0.2,0.5,0.2,0,0,0,0.2,1,0.2,1.8,15,1.8
codycarlson/2499989,"Carlson, Cody",1,24,75,202,1987,8,45,0,12,0.75,0,0.5714285714285714,0.048556724099351085,0,0.035483870967741936,0.5614567526555387,NA,0.46853146853146854,99.31111111111112,NA,77.5,1.2,NA,1,0.4666666666666667,NA,0.3333333333333333,0.6222222222222222,NA,0.5833333333333334,4.822222222222222,NA,2.75
codykessler/2555387,"Kessler, Cody",0,24,73,215,2016,1,9,9,9,3,3,3,0.013043478260869565,0.013043478260869565,0.013043478260869565,0.6564102564102564,0.6564102564102564,0.6564102564102564,153.33333333333334,153.33333333333334,153.33333333333334,2.3333333333333335,2.3333333333333335,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222,2,2,2
codypickett/2505931,"Pickett, Cody",1,24,75,227,2004,2,6,1,6,0,0,0,0.24102564102564103,0.09090909090909091,0.24102564102564103,0.4,0.4,0.4,32.5,55,32.5,0.8333333333333334,2,0.8333333333333334,0,0,0,0.6666666666666666,2,0.6666666666666666,7.833333333333333,5,7.833333333333333
colinkaepernick/2495186,"Kaepernick, Colin",0,24,76,230,2011,6,69,3,32,2.4,0,2.8181818181818183,0.18743378697742646,-0.05714285714285714,0.18569163694015062,0.5975177304964538,0.6,0.5978090766823161,177.84057971014494,11.666666666666666,157.6875,2.4782608695652173,0,1.71875,1.0434782608695652,0,0.96875,0.43478260869565216,0,0.34375,33.333333333333336,-0.6666666666666666,29.28125
coltmccoy/497123,"McCoy, Colt",0,24,73,215,2010,7,35,8,24,1.1304347826086956,0.6666666666666666,1.05,0.07518796992481203,0.08629441624365482,0.08272561531449407,0.6033254156769596,0.6081081081081081,0.5826210826210826,159.6,197,182.83333333333334,2.2,2.875,2.4583333333333335,0.7428571428571429,0.75,0.875,0.6571428571428571,1.125,0.8333333333333334,12,17,15.125
connorcook/2555332,"Cook, Connor",0,24,76,217,2016,1,1,1,1,1,1,1,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,150,150,150,2,2,2,1,1,1,1,1,1,0,0,0
connorshaw/2550252,"Shaw, Connor",1,23,73,210,2014,1,1,1,1,0,0,0,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.5,0.5,0.5,177,177,177,4,4,4,0,0,0,1,1,1,9,9,9
corysauter/2502842,"Sauter, Cory",1,25,76,216,1999,5,1,0,0,0,0,0,0.13559322033898305,0,0,0.6666666666666666,NA,NA,59,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,8,NA,NA
craigerickson/2500559,"Erickson, Craig",1,24,74,213,1992,8,52,6,37,1.0789473684210527,0,1.096774193548387,0.026360655737704918,-0.008264462809917356,0.026747620610436496,0.5412087912087912,0.5769230769230769,0.536281179138322,146.6346153846154,20.166666666666668,164.7027027027027,1.5769230769230769,0.3333333333333333,1.5945945945945945,0.7884615384615384,0,0.918918918918919,0.7307692307692307,0,0.8378378378378378,3.8653846153846154,-0.16666666666666666,4.405405405405405
craignall/2505146,"Nall, Craig",1,24,75,245,2002,7,7,0,6,5,0,4,0.02736318407960199,0,0.01592356687898089,0.625,NA,0.696969696969697,57.42857142857143,NA,52.333333333333336,0.42857142857142855,NA,0.3333333333333333,0.7142857142857143,NA,0.6666666666666666,0,NA,0,1.5714285714285714,NA,0.8333333333333334
craigpenrose/2522986,"Penrose, Craig",1,23,75,211,1976,5,18,4,16,0.4166666666666667,1,0.45454545454545453,0.029535864978902954,-0.011320754716981131,0.031484257871064465,0.4700854700854701,0.4444444444444444,0.4732142857142857,39.5,66.25,41.6875,0.2777777777777778,0,0.3125,0.2777777777777778,0.75,0.3125,0.6666666666666666,0.75,0.6875,1.1666666666666667,-0.75,1.3125
craigwhelihan/2503609,"Whelihan, Craig",1,25,77,220,1995,4,19,0,9,0.4827586206896552,0,0.6,0.02120253164556962,0,0.021370670596904937,0.4793536804308797,NA,0.4978902953586498,166.31578947368422,NA,150.77777777777777,1.894736842105263,NA,2.3333333333333335,0.7368421052631579,NA,0.6666666666666666,1.5263157894736843,NA,1.1111111111111112,3.526315789473684,NA,3.2222222222222223
cullenfinnerty/2507303,"Finnerty, Cullen",1,NA,74,223,2007,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
curtispainter/81300,"Painter, Curtis",1,24,76,230,2009,5,14,2,11,0.46153846153846156,0,0.5454545454545454,0.06484235574063058,0.04819277108433735,0.06834975369458128,0.5156794425087108,0.2857142857142857,0.5166051660516605,120.07142857142857,41.5,147.63636363636363,1.4285714285714286,1.5,1.7272727272727273,0.42857142857142855,0,0.5454545454545454,0.9285714285714286,1,1,7.785714285714286,2,10.090909090909092
dakprescott/2555260,"Prescott, Dak",0,23,74,226,2016,1,16,16,16,5.75,5.75,5.75,0.07690209980910827,0.07690209980910827,0.07690209980910827,0.6775599128540305,0.6775599128540305,0.6775599128540305,229.1875,229.1875,229.1875,1.5625,1.5625,1.5625,1.4375,1.4375,1.4375,0.25,0.25,0.25,17.625,17.625,17.625
dandarragh/2512467,"Darragh, Dan",1,24,75,196,1970,1,3,3,3,0,0,0,0.36619718309859156,0.36619718309859156,0.36619718309859156,0.3793103448275862,0.3793103448275862,0.3793103448275862,23.666666666666668,23.666666666666668,23.666666666666668,1.6666666666666667,1.6666666666666667,1.6666666666666667,0,0,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,8.666666666666666,8.666666666666666,8.666666666666666
danfouts/2514293,"Fouts, Dan",1,22,75,204,1973,15,180,9,30,1.049792531120332,0.4166666666666667,0.42857142857142855,0.010721361146719496,0.016145307769929364,0.06045156591405681,0.5885826771653543,0.4438202247191011,0.4918032786885246,238.36111111111111,110.11111111111111,137.3,1.7722222222222221,1.5555555555555556,1.7,1.4055555555555554,0.5555555555555556,0.5,1.3388888888888888,1.3333333333333333,1.1666666666666667,2.5555555555555554,1.7777777777777777,8.3
dangonzalez/2500833,"Gonzalez, Dan",1,24,75,214,1998,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
danlefevour/497119,"LeFevour, Dan",1,24,75,230,2010,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
danmanucci/2520096,"Manucci, Dan",1,22,74,196,1979,9,19,14,16,0,0,0,0.26515151515151514,0,0.453125,0.4444444444444444,NA,0.8333333333333334,6.947368421052632,0,4,0.42105263157894735,0,0.3125,0,0,0,0.10526315789473684,0,0,1.8421052631578947,0,1.8125
danmarino/2501869,"Marino, Dan",1,22,76,228,1983,17,242,11,43,1.6666666666666667,3.3333333333333335,2.227272727272727,0.0014178386923290038,0.020361990950226245,0.001224739742804654,0.5942809284517827,0.5844594594594594,0.6103714085494043,253.55785123966942,200.9090909090909,265.83720930232556,1.115702479338843,0.9090909090909091,0.9534883720930233,1.7355371900826446,1.8181818181818181,2.2790697674418605,1.0413223140495869,0.5454545454545454,1.0232558139534884,0.359504132231405,4.090909090909091,0.32558139534883723
dannykanell/2501560,"Kanell, Danny",1,23,75,218,1996,9,42,4,29,0.9090909090909091,1,1.1578947368421053,0.008264462809917356,0.02643171806167401,0.010582010582010581,0.5125136017410229,0.38333333333333336,0.5178571428571429,118.11904761904762,56.75,117.3103448275862,1.3571428571428572,1.75,1.4482758620689655,0.7142857142857143,0.25,0.7586206896551724,0.7857142857142857,0.25,0.6551724137931034,0.9761904761904762,1.5,1.2413793103448276
danorlovsky/2506481,"Orlovsky, Dan",0,22,77,215,2005,12,26,2,2,1.1538461538461537,0,0,0.010855683269476373,0,0,0.58203125,0.4117647058823529,0.4117647058823529,120.46153846153847,31.5,31.5,1.1153846153846154,0.5,0.5,0.5769230769230769,0,0,0.5,0,0,1.3076923076923077,0,0
danpastorini/2522826,"Pastorini, Dan",1,23,74,208,1971,13,139,13,41,0.639751552795031,0.3333333333333333,0.38,0.036997029435592764,0.08225616921269095,0.091317671092952,0.509328968903437,0.4703703703703704,0.4947613504074505,133.20143884892087,130.92307692307693,119.39024390243902,1.7697841726618706,1.5384615384615385,2.1219512195121952,0.7410071942446043,0.5384615384615384,0.4634146341463415,1.158273381294964,1.6153846153846154,1.2195121951219512,4.928057553956834,10.76923076923077,10.902439024390244
darrellhackney/2495842,"Hackney, Darrell",1,24,72,248,2007,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
darylelamonica/2519016,"Lamonica, Daryle",1,29,75,215,1970,5,48,12,37,1.0392156862745099,1.2666666666666666,1.2820512820512822,0.009850599244787392,0.011299435028248588,0.012841680425609979,0.4964871194379391,0.49310344827586206,0.5046480743691899,126.89583333333333,177,147.32432432432432,1.1041666666666667,1.0833333333333333,1.054054054054054,1.1041666666666667,1.5833333333333333,1.3513513513513513,1.0625,1.25,1.054054054054054,1.25,2,1.8918918918918919
davebarr/2499554,"Barr, Dave",1,24,75,210,1995,1,2,2,2,0,0,0,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.5555555555555556,0.5555555555555556,0.5555555555555556,21,21,21,0.5,0.5,0.5,0,0,0,0,0,0,2.5,2.5,2.5
davedickenson/2504341,"Dickenson, Dave",1,29,71,185,2001,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
davelewis/2519428,"Lewis, Dave",1,25,74,216,1970,4,56,14,42,0,0,0,0.38596491228070173,0.20512820512820512,0.5087719298245614,0.42857142857142855,0.75,0.42857142857142855,1.0178571428571428,2.7857142857142856,1.3571428571428572,0.07142857142857142,0,0.09523809523809523,0,0,0,0,0,0,0.39285714285714285,0.5714285714285714,0.6904761904761905
davemays/2520441,"Mays, Dave",1,27,73,204,1976,3,12,4,12,0.6363636363636364,0,0.6363636363636364,0.017075773745997867,0.13861386138613863,0.017075773745997867,0.5128205128205128,0.45,0.5128205128205128,78.08333333333333,25.25,78.08333333333333,0.75,0.5,0.75,0.5833333333333334,0,0.5833333333333334,0.9166666666666666,0.25,0.9166666666666666,1.3333333333333333,3.5,1.3333333333333333
daverader/2523678,"Rader, Dave",1,23,75,215,1979,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
daveragone/2505594,"Ragone, Dave",1,24,75,221,2003,3,2,2,2,0,0,0,0.37777777777777777,0.37777777777777777,0.37777777777777777,0.5,0.5,0.5,67.5,67.5,67.5,4,4,4,0,0,0,0.5,0.5,0.5,25.5,25.5,25.5
davewalter/2528179,"Walter, Dave",1,23,75,230,1987,1,3,3,3,0,0,0,0.6194690265486725,0.6194690265486725,0.6194690265486725,0.47619047619047616,0.47619047619047616,0.47619047619047616,37.666666666666664,37.666666666666664,37.666666666666664,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,23.333333333333332,23.333333333333332,23.333333333333332
davidarcher/2499447,"Archer, David",1,23,74,200,1984,9,54,2,28,0.6296296296296297,1,0.7083333333333334,0.1612593126652247,0.20994475138121546,0.16183816183816183,0.5111821086261981,0.6111111111111112,0.5195246179966044,77.05555555555556,90.5,143,1.5555555555555556,3.5,2.8214285714285716,0.3148148148148148,0.5,0.6071428571428571,0.5,0.5,0.8571428571428571,12.425925925925926,19,23.142857142857142
davidcarr/2504804,"Carr, David",1,23,75,212,2002,11,94,16,44,0.9154929577464789,0.6,0.8095238095238095,0.09189039579296983,0.1087962962962963,0.08997050147492626,0.5968239964711072,0.5247747747747747,0.5684647302904564,153.74468085106383,162,184.9090909090909,2.8404255319148937,4.75,3.1818181818181817,0.6914893617021277,0.5625,0.7727272727272727,0.7553191489361702,0.9375,0.9545454545454546,14.127659574468085,17.625,16.636363636363637
davidfales/2543751,"Fales, David",0,24,73,212,2014,3,1,0,1,0,0,0,0,0,0,0.4,NA,0.4,22,NA,22,1,NA,1,0,NA,0,0,NA,0,0,NA,0
davidgarrard/2505101,"Garrard, David",1,25,73,236,2002,12,86,4,10,1.6481481481481481,0.5,1.3333333333333333,0.10910454289820659,0.6017316017316018,0.3111432706222865,0.6163963174046471,0.5,0.5384615384615384,186.08139534883722,57.75,69.1,2.0813953488372094,1.75,1.3,1.0348837209302326,0.25,0.4,0.627906976744186,0.5,0.3,20.302325581395348,34.75,21.5
davidjaynes/2517445,"Jaynes, David",1,22,74,212,1974,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0
davidklingler/2501636,"Klingler, David",1,24,75,215,1992,6,33,4,28,0.7272727272727273,1.5,0.75,0.11417125688532799,0.1,0.11075949367088607,0.541782729805014,0.47959183673469385,0.5476190476190477,121.03030303030303,132.5,135.42857142857142,2.6363636363636362,4.5,2.9285714285714284,0.48484848484848486,0.75,0.5357142857142857,0.6666666666666666,0.5,0.7142857142857143,13.818181818181818,13.25,15
davidlindley/2519522,"Lindley, David",1,23,72,190,1987,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
davidnorrie/2522252,"Norrie, David",1,24,76,220,1987,1,2,2,2,0.25,0.25,0.25,0.013297872340425532,0.013297872340425532,0.013297872340425532,0.5147058823529411,0.5147058823529411,0.5147058823529411,188,188,188,7.5,7.5,7.5,0.5,0.5,0.5,2,2,2,2.5,2.5,2.5
davidrivers/2504411,"Rivers, David",1,27,74,221,2004,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
deancarlson/2511074,"Carlson, Dean",1,22,75,210,1972,3,1,0,1,0,0,0,0.14655172413793102,0,0.14655172413793102,0.4666666666666667,NA,0.4666666666666667,116,NA,116,2,NA,2,0,NA,0,1,NA,1,17,NA,17
deanmay/2520411,"May, Dean",1,23,77,220,1984,4,5,2,2,0,0,0,-0.12121212121212122,0,0,0.16666666666666666,1,1,6.6,16.5,16.5,0.2,0,0,0,0,0,0.2,0,0,-0.8,0,0
dennisshaw/2525401,"Shaw, Dennis",1,24,75,217,1970,9,48,13,39,0.45454545454545453,0.4444444444444444,0.4918032786885246,0.06235450615231127,0.07210940737670948,0.06810543074473731,0.5286697247706422,0.5581395348837209,0.5317848410757946,125.29166666666667,185.6153846153846,144.94871794871796,2.5416666666666665,3.076923076923077,2.8205128205128207,0.625,0.6153846153846154,0.7692307692307693,1.375,1.3846153846153846,1.564102564102564,7.8125,13.384615384615385,9.871794871794872
derekanderson/2506546,"Anderson, Derek",0,22,78,235,2005,12,73,0,21,1,0,1.2592592592592593,0.022027702962677954,0,0.02554585152838428,0.5419799498746867,NA,0.5652173913043478,142.41095890410958,NA,218.0952380952381,1.0410958904109588,NA,1.0476190476190477,0.821917808219178,NA,1.619047619047619,0.821917808219178,NA,1.2857142857142858,3.136986301369863,NA,5.571428571428571
derekcarr/2543499,"Carr, Derek",0,24,75,215,2014,3,47,16,47,2.6129032258064515,1.75,2.6129032258064515,0.026800071466857246,0.028134556574923548,0.026800071466857246,0.609122401847575,0.5809682804674458,0.609122401847575,238.17021276595744,204.375,238.17021276595744,1.5106382978723405,1.5,1.5106382978723405,1.7234042553191489,1.3125,1.7234042553191489,0.6595744680851063,0.75,0.6595744680851063,6.382978723404255,5.75,6.382978723404255
dominiquedavis/2532829,"Davis, Dominique",1,23,75,210,2012,2,1,0,1,0,0,0,0,0,0,0.7142857142857143,NA,0.7142857142857143,34,NA,34,0,NA,0,0,NA,0,0,NA,0,0,NA,0
dongault/2514710,"Gault, Don",1,24,74,190,1970,1,2,2,2,0,0,0,0,0,0,0.10526315789473684,0.10526315789473684,0.10526315789473684,33.5,33.5,33.5,0.5,0.5,0.5,0,0,0,1.5,1.5,1.5,0,0,0
donmajkowski/2501847,"Majkowski, Don",1,24,74,208,1987,10,89,6,35,0.9701492537313433,1.3333333333333333,1.1764705882352942,0.08728833770569998,0.14721485411140584,0.09650952579613406,0.5552016985138004,0.42452830188679247,0.553314121037464,141.3370786516854,125.66666666666667,205.45714285714286,1.9887640449438202,1.1666666666666667,2.4285714285714284,0.7303370786516854,0.6666666666666666,1.1428571428571428,0.7528089887640449,0.5,0.9714285714285714,12.337078651685394,18.5,19.82857142857143
dougflutie/2500660,"Flutie, Doug",1,24,70,180,1986,20,92,4,17,1.2647058823529411,1.5,1,0.1110431532449881,0.0997229916897507,0.15087719298245614,0.5471873547187355,0.5,0.52,159.94565217391303,90.25,100.58823529411765,1.1630434782608696,1.5,1.0588235294117647,0.9347826086956522,0.75,0.7058823529411765,0.7391304347826086,0.5,0.7058823529411765,17.76086956521739,9,15.176470588235293
douggaynor/2514730,"Gaynor, Doug",1,23,74,205,1986,1,1,1,1,0,0,0,0.13333333333333333,0.13333333333333333,0.13333333333333333,1,1,1,30,30,30,1,1,1,0,0,0,0,0,0,4,4,4
dougjohnson/2503961,"Johnson, Doug",1,23,74,218,2000,7,25,4,13,0.7222222222222222,0.6666666666666666,0.8333333333333334,0.022307692307692306,0.027093596059113302,0.04446978335233751,0.5677083333333334,0.5373134328358209,0.5891472868217055,104,101.5,67.46153846153847,1.52,3.25,1.3846153846153846,0.52,0.5,0.38461538461538464,0.72,0.75,0.46153846153846156,2.32,2.75,3
dougnussmeier/2502319,"Nussmeier, Doug",1,24,75,211,1994,5,5,0,2,0.25,0,1,0.07912087912087912,0,0.022058823529411766,0.5609756097560976,NA,0.56,91,NA,136,1.8,NA,1.5,0.2,NA,0.5,0.8,NA,0.5,7.2,NA,3
dougpederson/2502434,"Pederson, Doug",1,26,75,222,1993,12,100,7,7,0.631578947368421,0,0,0.036205648081100654,-0.024390243902439025,-0.024390243902439025,0.5478927203065134,0.5,0.5,27.62,5.857142857142857,5.857142857142857,0.4,0.14285714285714285,0.14285714285714285,0.12,0,0,0.19,0,0,1,-0.14285714285714285,-0.14285714285714285
drewbrees/2504775,"Brees, Drew",0,23,72,209,2001,16,233,1,28,2.1136363636363638,1,0.9354838709677419,0.010951278909712453,0.08144796380090498,0.04133262070194192,0.6663621831468372,0.5555555555555556,0.594059405940594,283.7381974248927,221,200.46428571428572,1.536480686695279,2,1.6785714285714286,1.9957081545064377,1,1.0357142857142858,0.944206008583691,0,1.1071428571428572,3.107296137339056,18,8.285714285714286
drewolson/2506840,"Olson, Drew",1,25,74,222,2007,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
drewstanton/2495748,"Stanton, Drew",0,25,75,243,2008,9,33,3,12,0.7368421052631579,1,0.5555555555555556,0.06729857819905213,0.16806722689075632,0.14335060449050085,0.532,0.5294117647058824,0.5561497326203209,95.9090909090909,39.666666666666664,96.5,0.9393939393939394,2,1.4166666666666667,0.42424242424242425,0.3333333333333333,0.4166666666666667,0.5757575757575758,0,0.75,6.454545454545454,6.666666666666667,13.833333333333334
edbaker/2508870,"Baker, Ed",1,24,74,200,1971,2,1,0,1,0,0,0,0.19148936170212766,0,0.19148936170212766,0.4,NA,0.4,47,NA,47,2,NA,2,0,NA,0,4,NA,4,9,NA,9
eddhargett/2515836,"Hargett, Edd",1,23,71,185,1970,4,39,9,34,1.1111111111111112,1.25,1.1111111111111112,0.01509985387238188,0.00872093023255814,0.01509985387238188,0.4540059347181009,0.461038961038961,0.4540059347181009,52.64102564102564,114.66666666666667,60.38235294117647,0.4358974358974359,0.8888888888888888,0.5,0.2564102564102564,0.5555555555555556,0.29411764705882354,0.23076923076923078,0.4444444444444444,0.2647058823529412,0.7948717948717948,1,0.9117647058823529
ejmanuel/2539228,"Manuel, EJ",0,24,76,237,2013,4,28,10,22,1.2666666666666666,1.2222222222222223,1.2666666666666666,0.09251856082238721,0.09432048681541583,0.08958765944823495,0.583180987202925,0.5882352941176471,0.5911708253358925,125.07142857142857,197.2,153.22727272727272,1.5357142857142858,2.8,1.8181818181818181,0.6785714285714286,1.1,0.8636363636363636,0.5357142857142857,0.9,0.6818181818181818,11.571428571428571,18.6,13.727272727272727
elimanning/2505996,"Manning, Eli",0,24,76,218,2004,13,201,9,41,1.4883720930232558,0.6666666666666666,1.2272727272727273,0.010660803915875056,0.03355704697986577,0.016896508883091067,0.5966300366300367,0.48223350253807107,0.5407523510971787,239.87064676616916,115.88888888888889,196.3170731707317,1.6318407960199004,1.4444444444444444,1.6097560975609757,1.592039800995025,0.6666666666666666,1.3170731707317074,1.0696517412935322,1,1.0731707317073171,2.557213930348259,3.888888888888889,3.317073170731707
ericzeier/2503851,"Zeier, Eric",1,23,73,214,1995,6,28,7,13,1.0666666666666667,0.4444444444444444,1.0909090909090908,0.036079545454545454,0.09259259259259259,0.05471599791558103,0.5605214152700186,0.5093167701863354,0.5335570469798657,125.71428571428571,123.42857142857143,147.6153846153846,2.107142857142857,2.142857142857143,2.769230769230769,0.5714285714285714,0.5714285714285714,0.9230769230769231,0.5357142857142857,1.2857142857142858,0.8461538461538461,4.535714285714286,11.428571428571429,8.076923076923077
erikainge/363,"Ainge, Erik",1,22,77,221,2008,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
frankpatrick/2522839,"Patrick, Frank",1,24,79,225,1970,3,4,1,4,0,0,0,0.04672897196261682,0.0847457627118644,0.04672897196261682,0.34782608695652173,0.42857142857142855,0.34782608695652173,26.75,59,26.75,1.75,6,1.75,0,0,0,0.5,1,0.5,1.25,5,1.25
frankreich/2502624,"Reich, Frank",1,24,76,210,1985,14,118,1,4,1.1111111111111112,0,0,0.012839506172839505,0,0,0.5450643776824035,1,0.5,51.483050847457626,19,30.75,0.576271186440678,0,0.5,0.3389830508474576,0,0,0.3050847457627119,0,0.5,0.6610169491525424,0,0
frankseurer/2525343,"Seurer, Frank",1,24,73,195,1986,2,9,1,9,0,0,0,0.09705882352941177,0,0.09705882352941177,0.4727272727272727,NA,0.4727272727272727,37.77777777777778,0,37.77777777777778,1.1111111111111112,0,1.1111111111111112,0,0,0,0.4444444444444444,0,0.4444444444444444,3.6666666666666665,0,3.6666666666666665
frantarkenton/2527019,"Tarkenton, Fran",1,31,72,190,1970,9,118,14,41,1.2222222222222223,1.5833333333333333,1.0434782608695652,0.04206247325631151,0.08498379546272956,0.0659161976235147,0.5970282317979198,0.5629820051413882,0.572419774501301,198.05084745762713,198.35714285714286,195,1.9745762711864407,2.5714285714285716,2.1707317073170733,1.305084745762712,1.3571428571428572,1.170731707317073,1.0677966101694916,0.8571428571428571,1.1219512195121952,8.330508474576272,16.857142857142858,12.853658536585366
galegilbert/2500803,"Gilbert, Gale",1,24,75,209,1985,11,58,9,25,0.75,0.5,0.8,0.012953367875647668,0.01834862385321101,0.017069701280227598,0.5637065637065637,0.475,0.5258620689655172,26.620689655172413,24.22222222222222,28.12,0.3275862068965517,0.1111111111111111,0.2,0.15517241379310345,0.1111111111111111,0.16,0.20689655172413793,0.2222222222222222,0.2,0.3448275862068966,0.4444444444444444,0.48
garrettgrayson/2552371,"Grayson, Garrett",1,25,74,220,2015,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
garydanielson/2512449,"Danielson, Gary",1,25,74,195,1976,13,100,1,30,1.0526315789473684,0,0.8636363636363636,0.06338498035436281,0,0.056589996349032494,0.5712777191129884,NA,0.5343680709534369,134.89,0,91.3,1.75,0,1.1333333333333333,0.8,0,0.6333333333333333,0.76,0,0.7333333333333333,8.55,0,5.166666666666667
garykeithley/2518235,"Keithley, Gary",1,23,75,210,1973,3,13,13,13,0.2,0.2,0.2,0.07859078590785908,0.07859078590785908,0.07859078590785908,0.4383561643835616,0.4383561643835616,0.4383561643835616,28.384615384615383,28.384615384615383,28.384615384615383,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.38461538461538464,0.38461538461538464,2.230769230769231,2.230769230769231,2.230769230769231
garymarangi/2520112,"Marangi, Gary",1,22,73,201,1974,3,19,3,19,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.23889293517844137,0.14285714285714285,0.23889293517844137,0.3674911660777385,0.5,0.3674911660777385,72.26315789473684,46.666666666666664,72.26315789473684,1.3157894736842106,0.3333333333333333,1.3157894736842106,0.631578947368421,0.6666666666666666,0.631578947368421,1.105263157894737,1,1.105263157894737,17.263157894736842,6.666666666666667,17.263157894736842
